Topic,Tweets,Date,Number,Permalink
,They have until 1 pm to get my power back on. I need to watch this Apple event @OfficialFPL @insideFPL #AppleEvent,2017-09-12 ,13,https://twitter.com/ObviousBeautyy/status/907566802162593792
,Noisy Generators make for bad neighbors. No need for gennies if power was up.,2017-09-11 ,13,https://twitter.com/DoubleAgentsMP/status/907413287175954433
,"Public Service Commission is complicit in this. Need to change State Constutition if necessary & have them elected, not appointed.",2017-09-22 ,13,https://twitter.com/StarfishRising/status/911346653692678145
,"We need another Power distribution company in florida to keep FPL on their toe. Not preventive maintenance, bills keep going up and no power",2017-09-14 ,13,https://twitter.com/Kinkamache1/status/908467819683213313
,#fpl I am contacting help me Howard we need lights family is dieing from heat. Elderly grandma can't do her breathing,2017-09-13 ,13,https://twitter.com/NoPower17/status/908019787703431174
,Where's @insideFPL ? Hanging out at titty bars in Houston when we need them here. Bet you are charged for a full month.,2017-09-11 ,13,https://twitter.com/BeyondDeepState/status/907443305943912448
,@insideFPL hello been without power since last week. You need to be worried about us too!!!,2017-09-16 ,13,https://twitter.com/RonalGamez/status/909058430073221120
,You decreased funding for groups that need to respond. You play politics w climate change. YOU r responsible.,2017-09-11 ,13,https://twitter.com/JulieAnnLily/status/907395126925783040
,Maybe power going out is God or @DukeEnergy telling you u need to go to bed #stormnewscoverage,2017-09-11 ,13,https://twitter.com/LisaEmersonNews/status/907326061918216196
,I just need my power on at 1 pm sharp so I can watch my ticket @insideFPL,2017-09-10 ,13,https://twitter.com/_23sonmyfeet/status/906876306104705025
,This isn't okay. These folks need help.,2017-09-18 ,13,https://twitter.com/Skykingrgc/status/909906171166953472
,You need to get the power back on in Miami ASAP. Hurricane Irma didn't kill anyone there but the heat will !!! You will be held responsible.,2017-09-12 ,13,https://twitter.com/vogue484/status/907685822819860480
,"Please hurry, I need some noise to drown out this wind!!! Y'all stay safe",2017-09-11 ,13,https://twitter.com/jdrury65/status/907117095598653440
,I have not see. Not one truck come to the homestead leisure city area we have kids that need air,2017-09-13 ,13,https://twitter.com/magestarrz/status/908087599243436033
,Irma got life ef'd up... @DukeEnergy I need power asap! My phone on 5%,2017-09-11 ,13,https://twitter.com/EYEAMLISALOVE/status/907292163649572864
,Okay I'll tell all those people that need their oxygen to stop whining,2017-09-15 ,13,https://twitter.com/j082298/status/908746265554554886
,@DukeEnergy - Please update the webpage. South Casselberry still says AssessingDamage. We need power and so do the street lights on 436.,2017-09-12 ,13,https://twitter.com/jonweber/status/907652248657940480
just like want time came did went lost saw ll
,it's not just less economically attractive,2017-09-27 ,14,9.13216559216234E+017
,No just no,2017-09-19 ,14,https://twitter.com/hintofsub/status/910260427547926529
,Just messaged you,2017-09-17 ,14,https://twitter.com/nogutsandglory/status/909618916745289729
,Just filed my complaint. Urging everyone to do the same,2017-09-16 ,14,https://twitter.com/jumpbacksugar/status/909147246763151360
,They just copied and pasted into NextDoor,2017-09-16 ,14,https://twitter.com/0hHeyItsShay/status/909081567489875968
,"Just talked to ""Eddie",2017-09-15 ,14,
,"Just talked to ""Eddie",2017-09-15 ,14,
,"Just talked to ""Eddie",2017-09-15 ,14,
,just put a call into anon. This will solved,2017-09-15 ,14,https://twitter.com/BillHrdjr/status/908564978780708865
,Not choosing sides. Just facts.,2017-09-14 ,14,https://twitter.com/CjornHoulio/status/908470059861004295
,FIRST STEP? YOURE JUST NOW ON THE FIRST STEP?,2017-09-12 ,14,https://twitter.com/AaronSupreme/status/907674041808498689
,Just now huh,2017-09-12 ,14,https://twitter.com/OrlDivaRealtor/status/907632506417111041
,I just woke up and it's STILL raining...,2017-09-12 ,14,https://twitter.com/acjphoto/status/907520708477157376
,No just no,2017-09-19 ,14,https://twitter.com/hintofsub/status/910260427547926529
,They are just below average everything,2017-09-19 ,14,https://twitter.com/Mrmanuvers/status/910242589261131777
,I have one. Just huddled up in one room.,2017-09-17 ,14,https://twitter.com/Hipcheck1967/status/909367609757495296
,That is just hilarious,2017-09-16 ,14,https://twitter.com/AJCSGO_/status/909217056452734976
,Same here....just joy...am a statistic,2017-09-16 ,14,https://twitter.com/LindaLouis19/status/909060744255287297
,Just another photo op.,2017-09-15 ,14,https://twitter.com/Nannykat1953/status/908637700969959424
,Just not in 33056,2017-09-14 ,14,https://twitter.com/Jeff10diego/status/908391458356563968
,Just lmk I'm here alone,2017-09-13 ,14,https://twitter.com/Trip6Trace/status/908149807738445826
,Just disrespectful,2017-09-13 ,14,https://twitter.com/_lizl0/status/908004719486013441
,"Me 2, just frustrated.",2017-09-12 ,14,https://twitter.com/HolaJMe/status/907645757653630976
,...just keep fanning you.,2017-09-12 ,14,https://twitter.com/RevJets/status/907457291867316225
,Just a bot. Defending Marco,2017-09-11 ,14,https://twitter.com/Scairp114/status/907096435874611200
,Nuff hype just getrdun,2017-09-10 ,14,https://twitter.com/thunderchiefj/status/907013096035831808
,Just about everyone is out watching them.,2017-09-18 ,14,https://twitter.com/MaPoStormborn/status/909858653930442753
,Ah. Then they are just bullshitting.,2017-09-17 ,14,https://twitter.com/Nitro230/status/909425578180272128
,"Just on the radio, too. Odd!",2017-09-10 ,14,https://twitter.com/DJ2779/status/907076660960354304
,"Just curious, why?",2017-09-09 ,14,https://twitter.com/pwkski/status/906704433337298944
,"The Holy Spirit just reminded me that ""just as the shines on good & evil...it rains on the just and the unjust."" My Lord",2017-09-14 ,14,https://twitter.com/BGWarren1025/status/908284705103138816
,Just pretend everyone has power and act completed surprised when they do not.,2017-09-15 ,14,https://twitter.com/ErnurseroJoe/status/908738808434348034
,"Just to clarify, no power yet",2017-09-19 ,14,https://twitter.com/MSL82200/status/910252793226768384
,Please just get our power back,2017-09-18 ,14,https://twitter.com/talus1/status/909816818998669312
,I just go power back,2017-09-14 ,14,https://twitter.com/dedric_taylor/status/908482545859342336
,Just freaking get the power on!!!!,2017-09-13 ,14,https://twitter.com/juli4283/status/908141542162001922
,Just checking in on you. Do you have power?,2017-09-13 ,14,https://twitter.com/BBPDChiefKatz/status/908035684014927880
,Power just clicked back on! YAAAAY!,2017-09-12 ,14,https://twitter.com/KnottaGamer/status/907721065866166273
,Lets just get the power back on,2017-09-11 ,14,https://twitter.com/Seanjoyce32/status/907384478947004416
,Just FYI - FP&L is @insideFPL - the other one is a fantasy premier soccer league.,2017-09-14 ,14,https://twitter.com/AllAboutAlish/status/908331895943045122
,@insideFPL please. Just. Please.,2017-09-11 ,14,https://twitter.com/vtec_carlos/status/907399052177833984
,I just signed this petition. I am disgusted with @DukeEnergy,2017-09-14 ,14,https://twitter.com/Assurance18/status/908332811995828225
,They just like their ego stroked,2017-09-12 ,14,https://twitter.com/flmike07734/status/907766393881464832
,Just in time for evening commute! @HeraldTribune @10NewsWTSP @FOX13News @mysuncoast @SarasotaSheriff @sun_port @SNNTV @WFLA @abcactionnews,2017-09-14 ,14,https://twitter.com/SRQCountyGov/status/908442864992038914
,Thinks it's time to just unplug.,2017-09-12 ,14,https://twitter.com/Thacker02/status/907614944191016960
,Just a few more days! Sweet,2017-09-14 ,14,https://twitter.com/MattCrawfordAZ/status/908313830589030400
,Meaning there's 9000 technicians not working...just on stand by,2017-09-11 ,14,https://twitter.com/utilityif23/status/907307688643776512
,"Just messaged it to you, thanks!",2017-09-11 ,14,https://twitter.com/brett_lieberman/status/907282018689527814
,The power just kicked on. It did this yesterday too. Not getting my hopes up just yet. You might have juice.,2017-09-17 ,14,https://twitter.com/JohnJohnRaaage/status/909448867472605184
,"I'm with you Phoebe, people are just ignorant and just out for themselves. @DukeEnergy is doing all they can to restore power.",2017-09-13 ,14,https://twitter.com/SKnotsean999/status/907928371736317954
,That's not how you get help! That's just attention seeking!,2017-09-11 ,14,https://twitter.com/mfore0142/status/907125820065546240
,"My preschooler just realized that no power meant no DVDs, not just no Netflix. @DukeEnergy I need y'all to hurry.",2017-09-11 ,14,https://twitter.com/jackiealexander/status/907427282519822338
,Just got mine,2017-09-17 ,14,https://twitter.com/beckiesweckers/status/909541406863167489
,Yup I just got my email alert...,2017-09-12 ,14,https://twitter.com/Gruntstyle11x/status/907630378789240832
,You got yours JUST now?,2017-09-11 ,14,https://twitter.com/DannyBeCruzin/status/907428116926214145
,"Down from 12k, did 3k just quit or something?",2017-09-12 ,14,https://twitter.com/AllDayINC123/status/907743384021979136
,just did,2017-09-17 ,14,https://twitter.com/YSinatr/status/909543381126324224
,They just did,2017-09-11 ,14,https://twitter.com/GODziluh_/status/907319514165116928
,Someone in my neighborhood just had a heatstroke,2017-09-14 ,14,https://twitter.com/nuckleracketman/status/908463456516440064
,"@DukeEnergy just saved me from boredom, I am forever in debt thank you",2017-09-11 ,14,https://twitter.com/Chadelhs12/status/907396151581822976
,Show me a truck somewhere in 32931 just freaking 1,2017-09-11 ,14,https://twitter.com/marissameringue/status/907430441480794112
,"Well Neelu, we just had power restored here.",2017-09-11 ,14,https://twitter.com/leerljr68/status/907388727957360641
,Just curios if Sugarloaf Koa has their power restored?,2017-09-26 ,14,https://twitter.com/KimAllboyz/status/912877295022559232
,Didn't we just get hit by a category 2 or 3 hurricane just checking,2017-09-14 ,14,https://twitter.com/nm7667/status/908312959717441540
,just came on,2017-09-17 ,14,https://twitter.com/MsFran53/status/909439668164419585
,Just came back!,2017-09-11 ,14,https://twitter.com/megansmolenyak/status/907295941492969477
,Just pray right?,2017-09-10 ,14,https://twitter.com/nihikineko2/status/907066217864802305
,"We hear you, though. I just posted my story from tonight-- full of other Duke customers just like you, just as upset. No confidence in ETR.",2017-09-16 ,14,https://twitter.com/KRayWFTV/status/908909518284840961
,Just stating the facts. Seems I'm the only one doing so.,2017-09-15 ,14,https://twitter.com/MauriceCooley/status/908898570014687234
,@insideFPL my power just went out for no reason.Its not just me its my whole neighborhood Ilive in carriage cove in sanford. @SanfordPolice,2017-09-14 ,14,https://twitter.com/Guistina93/status/908503756735750145
,Just got power Countryside Boulevard,2017-09-11 ,14,https://twitter.com/Undisputed73/status/907395080042024960
,Just got my power back! #ThankYouFPL,2017-09-14 ,14,https://twitter.com/roigfj/status/908404516239953921
