Tweet,Category,Date,Permalink
Itd b dope if  wouldnt overcharge those helping neighbors out by sharing their in the aftermath of #irma #dotherightthing,1,09/13/2017,https://twitter.com/YewMadapaka/status/908088616081149952
"thank you sir, older residents with health issues",6,09/13/2017,https://twitter.com/JIBCAMERA/status/908087434881241088
That must be the same crap here. No down linea or poles. No flooding. It's too hot for these games.,1,09/13/2017,https://twitter.com/DominaLadyM/status/908086470606553089
"On site in Hialeah, Florida feeding  personal to help restore Florida. God Bless first responders!   ",2,09/13/2017,https://twitter.com/disastercater/status/908084805925044224
"Yo,  get your shit together. Living in Florida without power or AC is a death sentence. ",7,09/13/2017,https://twitter.com/LaRocka34/status/908084538777235457
BS!! You guys have had at least 12 years to prepare for something like this...and truly been more than 25 years since a similar styled storm,1,09/13/2017,https://twitter.com/vicpad32/status/908083895257780225
I wonder whether or not  identified nursing homes as a priority for power restoration to  ? #IrmaRecovery,7,09/13/2017,https://twitter.com/kkfla737/status/908083474007040002
I haven't seen an FPL truck in our neighborhood at all. I can't imagine what would've happened if there was actual damage.,1,09/13/2017,https://twitter.com/mang0bang0/status/908081415841087488
 crews working around NE 167 and NE 15th Avenue in #NorthMiamiBeach . We ask residents to remain as patient as possible. ,7,09/13/2017,https://twitter.com/CityNMB/status/908080948507541504
Been dark since the hurricane in Cape,1,09/13/2017,https://twitter.com/RealBillMcMahon/status/908080379235590144
Ran into  crew doing damage assessment in my neighborhood.Thanks 4 all your hard work #IrmaRecovery #IrmaHurricane2017 #Irma #305 ,6,09/13/2017,https://twitter.com/AnnaDilernia/status/908078142123847683
Not in my neighborhood. This was only a tropical storm. After Wilma my power was restored after 3 days and that was a real hurricane.,1,09/13/2017,https://twitter.com/pianolaw22/status/908077238570160129
 The entire city of Coconut Creek has power besides ONE block of Sample Rd where there is a nursing home!!! Is anybody worried???,2,09/13/2017,https://twitter.com/natyachida/status/908076433632907266
Prioritize Residences first... probably could have prevented the nursing home tragedy.,1,09/13/2017,https://twitter.com/Thomaticus/status/908074978712723457
My health issues are killing me it's 90 degrees in my house and there's no relief. Disappointing when Comcast gets to you before FPL!,2,09/13/2017,https://twitter.com/_JackRackham/status/908071300605857793
I just found out you can go to  disasterassistance.gov and apply for assistance getting a hotel and financial assistance as well. Apply !,2,09/13/2017,https://twitter.com/missrae28/status/908070887240413184
" 4pm FTL outage update 102,650 impacted, 48,890 restored (47.7%), 53,670 out (52.3%). We're getting there.   ",8,09/13/2017,https://twitter.com/FTLCityNews/status/908069677959667713
"Its  turn, who is working just as hard as  getting their customers back up and running after the storm.",6,09/13/2017,https://twitter.com/roybelly/status/908066844233396231
"The curfew was lifted but yes, emergency workers and utility workers were exempt from the curfew.",2,09/13/2017,https://twitter.com/CoralSpringsFL/status/908065928503599104
"Fuckkkkk, i wanna watch you stream!!",2,09/13/2017,https://twitter.com/daanhoek18/status/908065320887255042
Thanks  for your great recovery work in Broward County. We appreciate your teams! #fpl,6,09/13/2017,https://twitter.com/211Broward/status/908065245071118336
3 days now of no power in a new sub. with underground lines & no damage from hurricane. Only grocery store in driving distance out with us.,1,09/13/2017,https://twitter.com/tonymcmahan/status/908064507360108544
Cape has power at the toll,2,09/13/2017,https://twitter.com/kamtothemad/status/908063808811360256
No power since Sat 4pm-phone line says 9/17 recovery date. You have to be kidding me-keeping first out for last? Not cool - literally,6,09/13/2017,https://twitter.com/CarmenMa54/status/908062850723319809
"Yes, this storm sucked & the recovery is taking longer than expected, but it's opened my eyes to see the love & support I'm surrounded by (2",7,09/13/2017,https://twitter.com/ashleysassyv/status/908061846544019457
Not to mention there WERENT hurricane force winds in west palm - we shouldn't have lost power at all. The price spikes were supposed to,1,09/13/2017,https://twitter.com/GabbieHanks/status/908061438698287104
I am praying for all to follow and quickly!!!!!!,6,09/13/2017,https://twitter.com/Mayranieto19/status/908061423150026752
"Is that your address? Maybe not good to put it publicly, for safety obviously. DM them maybe?",1,09/13/2017,https://twitter.com/thatheadassery/status/908060563741093888
And you're proud of that? 9 more days? Are you crazy? Can I bill you for the mold damage? This is beyound disgusting,2,09/13/2017,https://twitter.com/adelinenjohnson/status/908060206977966087
1992 with Hurricane Andrew was along time ago not have had a better grasp on natural disasters such as this.,2,09/13/2017,https://twitter.com/c3fits/status/908060104884408320
Shopping malls ready 4 business while residents lose 2 heat - no transition shelters 4 displaced #FPLPriorities  #LessonsLearned ,2,09/13/2017,https://twitter.com/lynnmoscoso/status/908059255974105093
Power went out in Southern Brevard Well after storm. There r No fpl trucks in area at all. Only for photo ops I'm sure,5,09/13/2017,https://twitter.com/IceColdMe/status/908059196737953792
" Is this VM fraud? ""Hello this is FPL please call 800 687 4041 to hear an important message regarding hurricane Irma restoration"",,",8,09/13/2017,
This is horrible!!!  is doing amazing work restoring but focus needs to be on seniors. These places should be evacuated!  twitter.com/cnn/status/908 000385851432960 …,6,09/13/2017,https://twitter.com/heatco/status/908057718451306498
Imagine how long it will take when a real storm makes landfall. Jesus Christ what do you do with all our money!? Scum bags..,7,09/13/2017,https://twitter.com/OutlierForLife/status/908057619650183168
  can you give updates about % of city with and without power and the areas most affected?,2,09/13/2017,https://twitter.com/RMabie215/status/908057353471381509
   FPL not prepared and needs stronger infrastructure! Elderly residents need faster response #FPL #help  twitter.com/cnn/status/907 983324655865857 …,1,09/13/2017,https://twitter.com/CelebrityWire/status/908057209791291392
  Exactly what we said would happen because FPL is concentrating on unnecessary businesses & not residents #FPLOutage  twitter.com/cnn/status/907 966750804922369 …,2,09/13/2017,https://twitter.com/CelebrityWire/status/908055812781867008
" Please get power on at nursing homes. Pinecrest convalescent ctr 13650 NE 3rd Ct. No. Miami, 33161, 305-893-1170. ",2,09/13/2017,https://twitter.com/miamidefender1/status/908054954102988800
"A class action? For losing power after the biggest hurricane ever? You're moronic, I'm just saying I hope they're able to act quickly",5,09/13/2017,https://twitter.com/EpicSensei/status/908054293302976514
 has restored power to 68% of our residents and fully expects 100% by Sunday.,1,09/13/2017,https://twitter.com/BayHarborIsland/status/908053010458316800
If #irma was a direct hit we would be out of power for months. Get your infrastructure better and hurricane worthy. Storms are not getting,1,09/13/2017,https://twitter.com/rudimuss/status/908052438338457600
  really needs to have places where the elderly are on their priority list! 6 people died in a Hollywood old age home!,2,09/13/2017,https://twitter.com/ldstarr18/status/908051198837698561
 called 4x there are live wires on the ground close to a metal fence & the power is on. When will u attend to this? A death or 2,6,09/13/2017,https://twitter.com/neildagent/status/908050493435518976
 NE 212 Avenue (33180) downed poles. Trucks there Day after storm and NEVER came back. WOW #fplfail,6,09/13/2017,https://twitter.com/Tracey1024/status/908049177640407041
"I'm still without power, but realized when I moved her 27 years ago that hurricanes are a possibility and being prepared is necessary.",1,09/13/2017,https://twitter.com/AnthonyJTropea/status/908048659044020224
So that ppl wouldnt be out such a long per of time again. Now we have a hurricane that wasnt nearly as strong in this area,1,09/13/2017,https://twitter.com/Josejoso777/status/908048441649090560
"FPL is nothing but a bunch of lying pieces of garbage. After Wilma, they claimed to have buried most of the lines in Boca",1,09/13/2017,https://twitter.com/Josejoso777/status/908048142670671872
We were so lucky. Just some gusts to around 70 MPH. No flooding where I am. No loss of power.,2,09/13/2017,https://twitter.com/hoagiebum/status/908047927288922114
Maybe you can get to Seminole Woods in Palm Coast have not seen 1 FPL truck since the storm ended.,1,09/13/2017,https://twitter.com/ConstantlyAmaz1/status/908047702751170560
"i have a friend in an emergency situation in miami, and she needs power back asap. please contact me.",2,09/13/2017,https://twitter.com/Rivkatweets/status/908047397854568448
  Thank you very much!! #BACKINBUSINESS #miamiafterirma #miamirecovery #cityofdoral #miamiphotographer,6,09/13/2017,https://twitter.com/1oakstudios/status/908043855861370881
"Dear  , I would really appreciate my power back. Will buy a nice cold #Pepsi for the crew. #hurricaneirma #palmbay #BrevardCounty",2,09/13/2017,https://twitter.com/TommyBroMan/status/908040289536888833
 can put a man on the moon in the sixties with the less technology than cell phone and 4 days without power after hurricane miss,1,09/13/2017,https://twitter.com/WhizCheck6/status/908039484440240128
Thankyou  and  for coming back after the storm #IrmaRecovery,6,09/13/2017,https://twitter.com/ofc_DrDrama/status/908038393191378952
"Not a truck in sight in 33143 zip (UM, Gables, High Pines, South Miami, Sunset Elementary) since the storm. Nada. Please hurry",4,09/13/2017,https://twitter.com/dansac/status/908037562463334408
Blame the racist hurricane,1,09/13/2017,https://twitter.com/ProClickerIsBad/status/908036904427307008
