Tweet,Category
North Miami issues boil water order http:// bit.ly/2vU3VDh?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/NOEHK3jVNG,5
Three-game series between @Marlins & @Brewers moved to Milwaukee due to #Irma http:// bit.ly/2h2ufVJ?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/POibAMFLj3,5
#BREAKING 8 now confirmed dead from Hollywood nursing home left without air conditioning http:// bit.ly/2xkMNdx?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/gbgZ2OKHIB,5
#BREAKING 80 patients at N. Miami Beach assisted living facility with no power being evacuated http:// bit.ly/2xkMDTq?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/Qtfji7cpHx,5
RT @WPLGLocal10 : Pizza Hut manager threatened workers evacuating for Irma http:// bit.ly/2wXx9VK?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/wgNItzl4pk,5
Pizza Hut manager threatened workers evacuating for Irma http:// bit.ly/2wXx9VK?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/ZA6BGlVntV,5
Spider-Man comes to the rescue in South Florida after Irma strikes http:// bit.ly/2jo3Ciq?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/rvud8zbnog,5
"Have bad cell service, here's what you can expect over the next few days following #Irma http:// bit.ly/2vUaKVw?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/9WunSUCrk8",5
#BREAKING Owner of Hollywood nursing home where six died has history of fraud allegations http:// bit.ly/2y5yV4F?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/gt4ShyVzMC,5
FREE HOT MEALS from 20 food trucks being served NOW at @thebbtcenter http:// bit.ly/2wnilet?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/6w68zKEjkd,5
#BREAKING 5 people now confirmed dead at Hollywood nursing home that lost power http:// bit.ly/2xkMNdx?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/UTtWXt8PNd,5
#Breaking At least 1 confirmed dead at Hollywood nursing home http:// bit.ly/2xkMNdx?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/wQm0htCDwI,5
Hollywood nursing home evacuated http:// bit.ly/2xkMNdx?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/zaSet5LxNU,5
St. Andrews Catholic School to open Wednesday; other archdiocesan schools closed http:// bit.ly/2h2b4LB?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/AUoByP1Aeh,5
Miami Beach to residents: 'Welcome home' http:// bit.ly/2woejCz?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/sBmMGv9IgA,5
Jungle Island closes due to Hurricane Irma; timeline not set for reopening http:// bit.ly/2wo5yZr?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/WKDHwNBVqo,5
#BREAKING Residents in buildings near Miami crane collapses being evacuated http:// bit.ly/2wYTNw0?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/fYmhlh14qJ,5
"#BREAKING Miami-Dade Public Schools will not return this week, targeting return of Monday. http:// bit.ly/2wVsOCl?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/QdihtRpKiD",5
"#BREAKING Broward Schools to remain closed this week, will reopen Monday, Sept. 18 http:// bit.ly/2wYM68Z?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/vzwy3SBiSw",5
20 food trucks serving FREE hot lunch and dinner to ANYONE tomorrow at BB&T Center courtesy of @JetBlue http:// bit.ly/2wnilet?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/R70z4n098V,5
"FPL imposters rob 95-year-old South Florida Irma victim of $13,000 http:// bit.ly/2xvoxWT?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/q3OtEMU1TF",5
RT @UnitedWayMiami RT @WPLGLocal10 : #BREAKING Miami-Dade lifts curfew http:// bit.ly/2wYgoY4?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/J44ASLt0IF,5
#FPL estimates it will have electricity restored to all customers in South Florida by the end of the weekend http:// bit.ly/2xixXnY?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/RygW6HBeVo,5
#BREAKING Miami-Dade lifts curfew http:// bit.ly/2wYgoY4?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/KoSslVPkPm,5
FIU cancels Saturday's game at Indiana because of #Irma http:// bit.ly/2jjpHOW?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/7whE188I81,5
"Earlier today, a displaced crocodile rests at the Dinner Key Marina in Miami's #CoconutGrove http:// bit.ly/2eXxII2?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/1U9ZlBkfr0",5
Engineers will inspect Miami Dolphins' stadium before team returns http:// bit.ly/2gYioM3?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/qyr5EaOe3b,5
Here's why drivers may face long wait for gas to return to South Florida stations http:// bit.ly/2xgZx4J?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/KGcN6PwM0k,5
Miami International Airport reports some water damage after Hurricane Irma http:// bit.ly/2w1Y82K?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/fTFFIpsbXT,5
WATCH LIVE Sky 10 is currently flying over the Florida Keys for first views since #Irma passed area http:// bit.ly/2gXQFYb?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/Lr56GROYfN,5
"Many @Publix locations re-opening in South Florida, along with @Sedanos & @WinnDixie CLICK HERE to see locations http:// bit.ly/2w1TMsu?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/vb0RJsoCxH",5
Tons of sand covers A1A in Fort Lauderdale Beach after #Irma http:// bit.ly/2gXWTap?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/VVnmoeDR5O,5
Sunny Isles Beach on lockdown after extensive #Irma leaves behind extensive damage http:// bit.ly/2w0UiH3?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/xGtYiHOgwo,5
Islamorada mayor says damage left by Hurricane Irma 'pretty devastating' http:// bit.ly/2w0Dj7R?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/Su7T1nGZf0,5
Debris from Panorama Tower rains down on Brickell Avenue http:// bit.ly/2xZSHhQ?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/1aNvU01nd1,5
Miami police officers contribute to street cleanup effort in Museum Park area > @WillManso reports http:// bit.ly/2jiFNZo?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/3psPxzUC1V,5
. @DerekShore shows dangers of driving after #HurricaneIrma #SunnyIsles #Aventura http:// bit.ly/2vZjJcb?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/aFsRYTXwkT,5
This video shows how the sky changed over #LeeCounty #FortMyers as #HurricaneIrma approached http:// bit.ly/2xpO042?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/Cqh77AD1qC,5
Here is a video of a @CNN reporter dealing with the power of nature in #Naples #HurricaneIrma http:// bit.ly/2gWk30V?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/X1ISIItfrd,5
#FloridaCity after #HurricaneIrma : @TVTerrell reports wind gusts knocked down several utility poles http:// bit.ly/2wSR6dz?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/jIeu72oVPy,5
Some boats were damaged at Dinner Key Marina in #CoconutGrove > @JanineStanwood reports http:// bit.ly/2wjqGjm?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/57k8FCp6OV,5
Miami police officers enforce curfew in Museum Park area after #HurricaneIrma > @WillManso reports http:// bit.ly/2vOJ5Fq?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/YkwfzF0uaY,5
#HurricaneIrma Flooding: @ChristianWplg reports from #Sweetwater http:// bit.ly/2fc8fYf?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/EV2fxZZRmG,5
"After #HurricaneIrma , debris falls from Panorama Tower in Miami's Brickell neighborhood http:// bit.ly/2eYJ1zQ?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/DSMUZjl7Bw",5
This is what #FortLauderdale was like when #HurricaneIrma hit today http:// bit.ly/2wUSwEK?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/Tul9TqV5NN,5
#HurricaneIrma : Residents of Miami's #Edgewater neighborhood experienced flooding http:// bit.ly/2xUXgt6?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/Sgd0FPsl2e,5
RT @WPLGLocal10 : #BREAKING Miami-Dade County Public Schools now closed until further notice http:// bit.ly/2vObKKA?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/LPSvYptcfk,5
I'm not embarrassed to be black. They do not represent me. These are just thieves who need to be thrown in jail. They have bad character.,5
#HurricaneIrma force flipped this truck now stuck in #Miami flooding > More Photos: http:// bit.ly/2eXxII2?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/2gO977CNhu,5
#BREAKING Miami-Dade County Public Schools now closed until further notice http:// bit.ly/2vObKKA?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/zeQqeFLs2A,5
Hurricane Irma's wind left Regions Bank in downtown #Miami vulnerable Sunday > More photos from Miami-Dade http:// bit.ly/2eXxII2?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/gIY83XkTbd,5
"Mandatory boil water alert issued in Hollywood, Broward County water service customers http:// bit.ly/2wQBUA9?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/WzKCo00bJz",5
"Honest black Americans must be horribly embarrassed & pissed off that it is ALWAYS, ALWAYS black thugs looting",5
#BREAKING Fort Lauderdale Police arrest 9 looters caught by #Local10 cameras robbing stores during #Irma http:// bit.ly/2wT65Gi pic.twitter.com/tN4ZxZb0sp,5
WTF are you talking about? They aren't looting because they're black. They're looting because they are criminals.,5
Don't be embarrassed. They're not looting bc they're black. They're looting bc of their bad character.,5
"It's not being racist when you're watching a video of black people looting. It's a fact here, black people are looting.",5
#BREAKING Another crane has partially collapsed in downtown Miami http:// bit.ly/2gVp0XN?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/7NCOJe4Liq,5
"Just because these BLACK ppl are looting, it's okay for people to say this? @WPLGLocal10 you need to do some control https://www. facebook.com/WPLGLocal10/vi deos/10154893990383837/ … pic.twitter.com/QZHxodmACY",5
#BREAKING Broward County schools to remain closed until further notice http:// bit.ly/2eWodJ9?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/F0diOhW8Hc,5
"#BREAKING University of Miami to remain closed all week, classes to possibly resume Sept. 18 http:// bit.ly/2gWFzpJ?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/epmGrW4UvC",5
#BREAKING Miami-Dade County Public Schools to remained closed through Tuesday http:// bit.ly/2gTW7Pe?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/3xZkaTPioG,5
#BREAKING Hurricane Irma makes U.S. landfall on Cudjoe Key at 9:10 am with 130 mph winds http:// bit.ly/2eNTTg7?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/OimaXhXRwg,5
Florida cops actually have to warn residents to NOT shoot weapons at Hurricane Irma http:// bit.ly/2gWil31?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/sCmXbcOCeL,5
#BREAKING Broward County curfew for Hurricane Irma to end at 10 a.m. Monday http:// bit.ly/2vN2qGX?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/JqoOwfpLkC,5
#BREAKING #Irma 's northern eyewall has reached the lower Keys http:// bit.ly/2eNTTg7?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/vfZCtCfJon,5
"#BREAKING #Irma now 40 miles southeast of Key West with 130 mph winds, about to cross lower Keys http:// bit.ly/2eNTTg7?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/OctaRLYZgx",5
Hurricane Irma expected to make landfall Sunday morning in Florida Keys http:// bit.ly/2eNTTg7?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/Y55WDuOqcC,5
"#BREAKING #Irma slows down even more, moving at 6 mph, 90 miles SE of Key West with 120 mph winds http:// bit.ly/2xbMXUi?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/uLVHnmImpf",5
#BREAKING @CanesFootball games vs. @FSUFootball rescheduled for Oct. 7 due to Irma. UM vs. @GeorgiaTechFB also moved http:// bit.ly/2jeyhyy?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/w5BCBsKIIf,5
"#BREAKING #Irma now just 110 miles southeast of Key West, moving 7 mph with 120 mph winds. Storm remains Cat 3 http:// bit.ly/2xbMXUi?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/gqrwhoz49f",5
"Tornado warning for parts of Broward County, including Coral Springs, Tamarac, Fort Lauderdale until 7 p.m. http:// bit.ly/2wQ2JEC?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/MI7e3aevMr",5
Next Saturday's @CanesFootball game vs. @FSUFootball likely to be postponed due to #Irma http:// bit.ly/2xWTL6j?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/Qoi0IiLRR3,5
The wind is already beating trees in South Florida #HurricaneIrma > Photos: http:// bit.ly/2xWOuM3?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/tLalJBLQqz,5
Two parrots seek shelter at the edge of a 22nd-floor window at Dadeland Marriott in Kendall #HurricaneIrma http:// bit.ly/2xlhKil?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/eRxicdzRSW,5
#BREAKING Cranes spin wildly in downtown Miami due to #Irma . Officials warned cranes may not withstand some winds http:// bit.ly/2gScsR3 pic.twitter.com/A145IF8aAs,5
Rumors of @fema imposters robbing South Florida homes during #Irma are NOT TRUE http:// bit.ly/2gSsBtd?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/yOeqNBBUdr,5
"#HurricaneIrma left some destruction in Remedios, a city in the province of Villa Clara, #Cuba > @HatzelVela photos http:// bit.ly/2xRWJYT?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/FFp6IXGi8X",5
PHOTOS: #FortMyers residents rush to seek shelter at the Alico Arena ahead of #HurricaneIrma http:// bit.ly/2eW0ybT?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/ApRwqfvFZs,5
PHOTOS: Lee County's Village of #Estero residents rush to shelters as #HurricaneIrma approaches http:// bit.ly/2wRf7lq?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/SouIrOMVI7,5
#BREAKING @CityofMiami & @MiamiBeachNews order curfews starting in a few hours http:// bit.ly/2xdzkUy?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/wDRSItoet7,5
"#BREAKING #Irma 11 AM Advisory - Category 3 storm with 125 mph winds, expected to hit Fla. as Cat. 4 http:// bit.ly/2xbMXUi?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/0PiGoyWNrN",5
Hollywood residents concerned about safety as #Irma threatens http:// bit.ly/2xWTPDg?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/v0MKdX79lT,5
"Miami Dolphins owner Stephen Ross flies team, families to LA ahead of #Irma http:// bit.ly/2xVBDdb?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/j7X3GyZUr4",5
Car dealer occupies dozens of covered parking spots meant for #Hollywood residents looking to protect their cars http:// bit.ly/2gQveIp?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/QVFX5YSS8z,5
"For some of the people securing their boats at Dinner Key Marina in #CoconutGrove , the experience was emotional http:// bit.ly/2xSsMbh?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/Lr8j7YDs4I",5
Here is what @MayorGimenez said about the availability of shelters in Miami-Dade ahead of #HurricaneIrma http:// bit.ly/2f9SoJD?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/r4qyX7DXjm,5
Max Mayfield: #HurricaneIrma is having a huge impact in #Cuba right now http:// bit.ly/2xk7Gq6?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/C6Jq4ExTPe,5
. @MiamiDadePD @JPerezMDPD said police officers are working at the shelters before @USNationalGuard takes charge http:// bit.ly/2xSzI8q?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/4rYOih46wb,5
Hurricane Irma's turn north tomorrow will determine whether #Tampa or #Miami gets the strongest hit of the storm http:// bit.ly/2f9lw3A?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/iGhvG9KY2Y,5
National Hurricane Center's Edward Rappaport talks about Hurricane Irma's storm surge http:// bit.ly/2wNFz1M?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/vfV0NeOCFG,5
Miami International Airport closed Rental Car Center about two hours ago > @WillManso reports http:// bit.ly/2jcdiMT?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/hI7UtpoBTH,5
Secretary of Health and Human Services Dr. Thomas E. Price talks about public health emergency #HurricaneIrma http:// bit.ly/2vLsrX8?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/4XEBZtHxv3,5
"#BREAKING 14 shelters now filled to capacity, no more space for evacuees. List of open shelters http:// bit.ly/2vKC2NU?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/3KnBQTyP0O",5
“ @WPLGLocal10 : Hurricane Irma evacuation: Traffic flows smoothly in #Tampa http:// bit.ly/2eUCENM?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/hUZKj8Rrhj ”,5
Gas station at SW 304th Street and Krome Avenue closes in #Homestead http:// bit.ly/2wfpehU?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/60U1Vq4VQY,5
Hurricane Irma evacuation: Traffic flows smoothly in #Tampa http:// bit.ly/2eUCENM?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/s7R6aVUery,5
