Topic,Tweets,Date,Number,Permalink
,# VisionZero  Enforcement in #Rockaway  #Queens  resulted in an arrest + illegal drugs & gun being recovered by the   #NYPDprotecting,2017-09-29,3,/NYPDnews/status/913742822431494144
,Each and every name lost in the WTC attack on 9/11      Join us in honoring each one of them #NeverForget,2017-09-11,3,/NYPDnews/status/907307811662712834
,"More than 550 wounded, ill and injured #servicemembers  and #veterans  from 17 nations compete in #InvictusGames2017 :    ",2017-09-24,3,/DeptofDefense/status/912050815124361219
,# WelcomeHomeWednesday : A #NewYork  #Army    #soldier  gets a   upon returning from a nine-month deployment to #Kuwait  & #Iraq .,2017-09-20,3,/DeptofDefense/status/910594412249464832
,". ,   and   troops participate in a Mechanized Assault Course during Exercise #AgileSpirit  in #Orpholo , Georgia. #WeAreNato",2017-09-22,3,/DeptofDefense/status/911077612407087105
,"We give a   to that beautiful  , too! A #soldier  participates in a dry-gap crossing during #CombinedResolveIX  in #Germany .",2017-09-10,3,/DeptofDefense/status/906849738888241155
storm surge winds tropical debris force coming hurricaneirma possible life
,do whatever you have to do to get through this storm!,2017-09-08,4,/MiamiBeachNews/status/906172494914170880
,"still waiting for storm to move out before confirming that (other answer is no, always)",2017-09-11,4,/PascoSheriff/status/907103830575382529
,"Always here. Before, during, and after the storm. #TropicalStormIrma  #IrmaHurricane2017      ",2017-09-11,4,/WCSOFL/status/907378135963979778
,Not a dumb question! The speed of the imagery does not reflect the actual speed of the storm.,2017-09-21,4,/NOAASatellites/status/910870296995000320
,Now that the storm has passed we are beginning wildlife assessments.,2017-09-14,4,/USFWSSoutheast/status/908416622301466625
,"Simplified explanation, but think of the steering winds around the ridge as blocking the storm & the trough as acting to pull the storm in.",2017-09-05,4,/NWSTampaBay/status/904985540306628608
,Be careful during the storm and equally as vigilant after the storm.   ocfl.net/storm    #HurricaneIrma  #Irma,2017-09-06,4,/Mayor_Jacobs/status/905496181710745600
,"Some increasing shear, interaction with land (esp. Cuba), & internal storm dynamics. Unusual for a storm to be this strong for this long.",2017-09-07,4,/NWSEastern/status/905890776525230080
,"A storm is bringing strong winds, storm surge of 1-2ft above normal tides and 5ft waves breaking on the beaches of northern Alaska today.",2017-09-29,4,/NWS/status/913831780268101633
,"Storm surge can occur before, during, or after the center of a storm passes through an area.",2017-09-11,4,/FLGovScott/status/907111883446083584
,What’s your must have snack during the storm?  #MyOneThing  #HurricaneIrma,2017-09-09,4,/CityofJax/status/906646278385360897
,The cone only represents where the center of the storm will most likely pass. The impacts from the storm is hundreds of miles wide.,2017-09-06,4,/NWSMiami/status/905635424776974337
,"While wind speed & pressure in a hurricane are related, there will be slight differences in the exact values from storm to storm.",2017-09-20,4,/NWSMiami/status/910430039820374016
,"It's been our honor to serve during this storm. We're here for the recovery, too.",2017-09-11,4,/HillsboroughSch/status/907213425905987585
,Please refrain from going out into exposed seabeds where waters have drained away known as negative storm surge. Storm surge is #1 killer.,2017-09-10,4,/NWSTampaBay/status/907032462806700032
,Know the impacts that storm surge poses. Be prepared. Get the latest storm surge forecasts for #Irma  at    ,2017-09-09,4,/NWS/status/906642119703519232
,A storm surge watch has been issued for Jacksonville. More than three feet of storm surge could be expected within 48 hours. #HurricaneIrma,2017-09-09,4,/CityofJax/status/906541847736135686
,"Worst of the winds occurring now through next hour or two, but tropical storm force possible into mid-Monday morning. Surge of 1-3 ft.",2017-09-11,4,/NWSTampaBay/status/907106271374999554
,We are working under the assumption the radar will be operational through the duration of the storm.,2017-09-10,4,/NWSTampaBay/status/906973325305499648
,Here's the 11 pm   update. The Florida Keys have been downgraded to Tropical Storm Warnings. 3-5 feet of storm surge possible.,2017-09-10,4,/NWSKeyWest/status/907080699680841728
,Storm Surge remains a significant threat for the Keys. As the west winds continue storm surge could increase to 5-10 ft above ground level.,2017-09-10,4,/NWSKeyWest/status/906903109749891073
,There are no trophies for participation here.  Everyone must be ready for this storm.,2017-09-08,4,/PascoSheriff/status/906159834717880320
,Tropical storm conditions expected to reach portions of the Leeward Islands Monday. Rainfall and storm surge hazard information below #Maria,2017-09-17,4,/NHC_Atlantic/status/909534160041254912
,"# HurricaneIrma  is a dangerous storm and poses significant threats: storm surges, winds, flooding rainfall and increased risk for tornadoes.",2017-09-10,4,/CityofJax/status/907034741773348864
,"In the midst of everything you have on your mind daily, do not forget to prepare before the storm arrives. #HurricanePreparedness",2017-09-06,4,/PascoSheriff/status/905392782742867968
,Potential storm surge flooding of 5 to 10 feet ABOVE GROUND along the #FLKeys  if peak storm surge occurs at the time of high tide. #Irma,2017-09-08,4,/NWSKeyWest/status/906181764602880001
,Please conserve water. The storm placed a considerable strain on pump stations. Please reduce how often you are flushing toilets. #Irma,2017-09-12,4,/Mayor_Jacobs/status/907715384173887490
,Potential storm surge flooding of 5-10 feet ABOVE GROUND along the #FLKeys  if peak storm surge occurs at time of high tide. #Irma  #FLwx,2017-09-07,4,/NWSKeyWest/status/905998369595777024
,It is. This is what creates the storm surge which follows the hurricane. Stay safe!,2017-09-10,4,/CityofTampa/status/906965912053579778
,"How's your plan coming? Be storm-ready, storm-safe and stay informed. #HurricaneIrma        /status/905039523725365248   …",2017-09-05,4,/PIOMikeJ/status/905145205606805508
,We want people understand that they should not go outside during the storm.  You never know when the storm may kick back up,2017-09-08,4,/PascoSheriff/status/906162985047126016
,# HurricaneMaria  tracked on approach to the Bahamas; thermal imagery reveals strongest sides of the storm.    ,2017-09-22,4,/NASAEarth/status/911338315109982208
,"Irma weakened at 8AM to a tropical storm, with a tropical storm warning for west-central and SW FL. Details at;    ",2017-09-11,4,/NWSTampaBay/status/907273816866476032
,Discussing the dangers of storm surge as #HurricaneIrma  approaches with  's ,2017-09-09,4,/MiamiBeachPD/status/906508221388660736
,"It's not the spin, it is the storm itself that is going to move in a clockwise loop.  Winds still spinning counter-clockwise.",2017-09-11,4,/NWSEastern/status/907413846306033665
,"Irma weakens to a tropical storm, with tropical storm warnings in west-central & SW FL. More at :    ",2017-09-11,4,/NWSTampaBay/status/907219817874239488
,# Irma  forecasted storm surge map:      ,2017-09-09,4,/USFWSSoutheast/status/906562288852848641
,Haulers will begin collecting storm debris Sept. 25. Please observe the burn ban and refrain from burning yard waste and storm debris.,2017-09-16,4,/CityofJax/status/909103394006200327
,This storm (and any other storms Wednesday or Thursday) was not associated with Irma.,2017-09-06,4,/NWSMiami/status/905328054028959744
,Have seen reports of 3+ feet in storm surge from around the Keys. 5-10 feet of storm surge is possible in spots through the afternoon.,2017-09-10,4,/NWSKeyWest/status/906933466582933505
,"No, Tropical Storm Jose is just a second storm, not related to Irma.  Hurricanes generally couldn't splinter off and lead to further storms.",2017-09-06,4,/NWSMiami/status/905326518532018176
,A tropical depression or storm could form east of the Caribbean today. Tropical storm or hurricane watches may be issued this morning.,2017-09-16,4,/NHC_Atlantic/status/908926769658556416
,Hillsborough County has actually received a -1 storm surge. Flooding around rivers is the water hazard being witnessed.,2017-09-11,4,/HillsboroughFL/status/907337613392171008
,"Winds still gusting up to 70 mph currently, but tropical storm force winds expected to subside mid-morning and 1-3 feet surge.",2017-09-11,4,/NWSTampaBay/status/907132432192823296
,"What happened This Week  ? We saw a catastrophic storm from space,   engine testing concludes + more:    ",2017-09-02,4,/NASA/status/904186842140037121
,9/6 2pm: Latest estimates of when tropical-storm-force winds could arrive & are most likely to arrive with #Irma     ,2017-09-06,4,/NHC_Atlantic/status/905513042116521989
,Here are the latest estimates of when tropical-storm-force winds could arrive & are most likely to arrive with #Irma     ,2017-09-05,4,/NHC_Atlantic/status/905194699006377985
,The latest WPC storm summary with the updated rain and wind reports from Tropical Storm #Irma .   wpc.ncep.noaa.gov/discussions/nf dscc2.html   …,2017-09-11,4,/NWSWPC/status/907291676145831936
,# Irma  now 75mph. Eye near Crystal River. Tropical Storm warning now Tampa Bay south. Tropical storm winds possible through this afternoon.,2017-09-11,4,/NWSTampaBay/status/907174579659005952
,In Collier County an ALF staff abandoned residents before storm Thankfully   students cared for them at school during storm,2017-09-14,4,/marcorubio/status/908296733616214016
,Coastal locations may see 3-5 feet of storm surge.,2017-09-09,4,/NWSTampaBay/status/906414217061957632
,# Maria  not expected to make East Coast landfall; may come close enough for direct impacts. Tropical Storm & Storm Surge Watch in parts of NC  tatus/912101853088927744   …,2017-09-24,4,/NWS/status/912107825773629441
,Most likely. Still under a tropical storm warning in PCB.,2017-09-10,4,/NWSTallahassee/status/906874651414065154
,Tropical Storm #Jose  Advisory 1: The 10th tropical storm of the season forms over the open Atlantic.    ,2017-09-05,4,/PascoSheriff/status/905113829994106884
,I believe some of the equipment may have been damaged in the storm; unknown on details or an ETA on repairs.,2017-09-11,4,/PPinesPD/status/907412831204671490
,.  is forecasting 6 to 12 feet of storm surge from #Irma,2017-09-08,4,/NWS/status/906275309028298752
,...with winds continuing to increase from that point. Preparation actions need to be completed before arrival of tropical storm force winds.  064519264763906   …,2017-09-05,4,/NWS/status/905065372218425346
,Because it is illegal and our beaches are the first line of defense against storm surge. Taking sand hurts the city,2017-09-07,4,/MiamiBeachNews/status/905885099945840640
,Our   missions peer into now-tropical storm #Maria  to analyze rainfall and cloud top temperatures. Details:    ,2017-09-27,4,/NASA/status/913166867413467136
,The risk of injury isn't over when the storm has passed. Share these important safety tips for after the storm!! #HurricaneIrma,2017-09-09,4,/CollierSheriff/status/906593302086119425
,Haulers began collecting storm and vegetative debris Monday. We appreciate your patience during the process.,2017-09-29,4,/CityofJax/status/913761877645316096
,Wind funneling around the buildings of Miami and storm surge from earlier this afternoon #Irma  us/907066025820278786   …,2017-09-10,4,/NWSWPC/status/907069634217738246
,24/7 for the duration of the storm!,2017-09-09,4,/PascoSheriff/status/906719346092732416
,@ FhpOrlando  and #marcoisland  PD taking a quick break to get their cars cleaned.  The storm made them very very dirty!,2017-09-18,4,/MarcoIslandPD/status/909755442401873922
,Here are the latest estimates of when tropical-storm-force winds could arrive & are most likely to begin for #Irma .    ,2017-09-08,4,/NHC_Atlantic/status/906366093912133632
,# HurricaneMaria  lashing   right now with winds of up to 150mph.Pray for our fellow Americans facing 2nd storm in as many weeks,2017-09-20,4,/marcorubio/status/910444639127207936
,We will have life threatening high winds and storm surge here in #Pasco .  There is a moderate risk of flooding.,2017-09-08,4,/PascoSheriff/status/906162752884011008
