Tweet,Category,Code #,Subcode,Date,Permalink
Now on Day 2 with no power! There wasn't any damage near my complex. @DukeEnergy needs to get to work & restore power now!!!,9,,,9/12/2017,https://twitter.com/ImmortalArmor/status/907471064237830144
Drive down 62nd Avenue towards 49th street. You will see plenty parked at the power station since before the storm.,9,,,9/12/2017,https://twitter.com/ShadowAlpha/status/907468130334756864
@JohnLegere @TMobile @insideFPL huge shout out to the above for the speedy recovery and restoration of the services you provide :) thx guys pic.twitter.com/0dFoFPeBYs,10,,,9/12/2017,https://twitter.com/NeddyRundle/status/907772724818464770
"Restoration is not simple, @insideFPL is sending 16,000 workers & deploying drones to assess damages! #HurricaneIrma http:// ow.ly/AarR30f6vZQ",10,,,9/12/2017,https://twitter.com/EPRINews/status/907691162907152384
"@insideFPL deploys 19,500 service restorers to help rebuild after #HurricaneIrma",10,,,9/12/2017,https://twitter.com/Metering/status/907514235487485952
That is the point. Almost no damage around and massive power outages. Sounds like a weak power grid to me.,10,,,9/12/2017,https://twitter.com/ShadowAlpha/status/907787623808323585
Exactly! It's uncomfortable in this heat but I'll live. Hospitals actually need electricity for life or death matters.,10,,,9/12/2017,https://twitter.com/BerryB3autiful/status/907637648709308417
It's all lies you don't have enough crews and you know it stop lying to us and you were totally unprepared and knew about this storm prior,11,,,9/12/2017,https://twitter.com/sharobo1/status/907690102553444352
"Know how difficult to lose hundreds of dollars of food,life saving machines & meds,the suffering & possible death of pets and fam? Think not",11,,,9/12/2017,https://twitter.com/TheOne_Wolf_/status/907649304386527237
@insideFPL . Where is the large crew you all claimed to have assembled prior to storm three days and I've not spotted any fpl trucks y?,12,,,9/12/2017,https://twitter.com/tahirandubai/status/907812697449926656
"First responders were ready prior to the storm because they care, you weren't because you do not care. Monopoly gives you that power.",12,,,9/12/2017,https://twitter.com/WaleedAlhrabai/status/907811747511369728
"Full of shit, i havent even seen a truck accessing the damage let alone trying to fix anything",12,,,9/12/2017,https://twitter.com/Gregoryloving1/status/907807904258031623
@insideFPL where are the trucks?!?!?! #nopower #fplsucks #hurricaneirma,12,,,9/12/2017,https://twitter.com/MCityComics/status/907805644211806209
No kidding Einstein! Totally disappointed in level of communication and service. Yes a big storm came and you have people but also made $$$$,12,,,9/12/2017,https://twitter.com/WoofKdog/status/907801473173606400
Hey @insideFPL my mom wants you to put all the power lines underground so we don't lose power like this next hurricane #irma,12,,,9/12/2017,https://twitter.com/amandaluiso/status/907795698644606976
Power on sone blocks right next to them . FPL is responsible for thes deaths due to mismanagement,12,,,9/12/2017,https://twitter.com/BrianChickloski/status/907793050285592576
@insideFPL you recovered power for 1900 plus in our neighborhood and left 140 of us without. Then removed ticket. Wtf?,12,,,9/12/2017,https://twitter.com/DaveSell904/status/907788706324643841
"@insideFPL @OfficialFPL East of me, power. West of me, power. Me? Still, NO power since 9/9 am. Before the storm! #HurricaneIrmaAftermath",12,,,9/12/2017,https://twitter.com/luly10/status/907787152116867078
I don't even tweet but I got on here to give y'all a fair warning next step I'm writing JAMES ROBO on everything YALL CEO @insideFPL,12,,,9/12/2017,https://twitter.com/shatorriab12/status/907786518323965952
"FPL is a total disaster, why discriminate with Coral Springs? @FLGovScott @insideFPL",12,,,9/12/2017,https://twitter.com/petej64/status/907784638634102784
Fpl is catering to business accounts power turned off in poor neighborhood prior to storm! Fpl fakes numbers,12,,,9/12/2017,https://twitter.com/trykeepingup/status/907783888067551233
2 trucks all week in our neighborhood as though we don't really matter. We barely had any damage and no power for this long?,12,,,9/12/2017,https://twitter.com/My3SonsFL/status/907782948744826880
@insideFPL fpl takes lights from working class neighborhood prior to storm.. then runs to turn power on for upper class neighborhood!,12,,,9/12/2017,https://twitter.com/trykeepingup/status/907782442676666368
Shout out to @insideFPL and all the volunteer electric companies working around the clock to bring the power back to affected areas.,12,,,9/12/2017,https://twitter.com/KimberlyYBteach/status/907781286936416258
@insideFPL Our neighborhood took the storm like a champ but even the slightest breeze and we lose power. Same wooden poles from 1998.,12,,,9/12/2017,https://twitter.com/My3SonsFL/status/907778757011890176
Where are you hiding all the trucks? Two days on the road and I have yet to see one truck. I have dashcam footage to prove.,12,,,9/12/2017,https://twitter.com/Juanrs104/status/907772761761832965
I've never loved anyone as much as I love @insideFPL right now. Thank you for turning on my power! #hurricaneimra #miami,12,,,9/12/2017,https://twitter.com/Ceedezhands/status/907771992606216193
@insideFPL so you tell me to call then when I call it says only stay on the line if it's an emergency. Fix my damn electric NOW. pic.twitter.com/41MovlCZ6l,12,,,9/12/2017,https://twitter.com/mhecht79/status/907769983408713728
Ok so I get it and now understand that an 11 home grid will be last even though we lost power prior to the storm. Sad,12,,,9/12/2017,https://twitter.com/jwoody8750/status/907769674439544832
@insideFPL when do you expect to restore power for Fort Myers? #HurricaneIrmaAftermath #floridapowerandlight #hurricane,12,,,9/12/2017,https://twitter.com/KinyattaW/status/907769138323615744
"@OfficialFPL @insideFPL Lakes of Sherbrooke, Lake Worth, FL. No power for 4 days, many first responders live there, not ONE truck seen.",12,,,9/12/2017,https://twitter.com/bobby_humphrey3/status/907768808814891010
My father is in a skilled nursing facility in Palm Bay. No AC. Power outage. FPL cares not about more than 100 slow roasting octogenarians.,12,,,9/12/2017,https://twitter.com/TomdiLustro/status/907762452334604289
@insideFPL will give cafecito if you at least send some patrol units to observe damage around 33156 continental park area near Kendall dr,12,,,9/12/2017,https://twitter.com/JeffreyMata17/status/907758278221987840
"@insideFPL no power at zip 33145 305-982-8323 . Its a business. Coral Way and SW 27th is all businesses. no flooding, clear streets.no power",12,,,9/12/2017,https://twitter.com/advisingtrump2/status/907756852259250176
roads around Coral Way and 27 Ave (zip 33145) are clear. No flooding. I don't get why the easiest places to restores power there is none,12,,,9/12/2017,https://twitter.com/advisingtrump2/status/907755843533369345
@CityofMiami @insideFPL FPL must continue with regular tree cutting around power lines service they regularly did before hurricane season.,12,,,9/12/2017,https://twitter.com/aurorayalfredo/status/907743593699446784
@insideFPL thank you! Your prompt service in the aftermath of #Irma does not go unnoticed.,12,,,9/12/2017,https://twitter.com/MCG6472/status/907741092409475073
Waiting for the dedicated folks at @insideFPL & all other volunteers to restore power. So hot today!,12,,,9/12/2017,https://twitter.com/uh_leesha/status/907740783717036033
"Please restore power at cutler bay, isles of bayshore to be exact! No #fpl crew seen by any residents #IrmaHurricane2017 @fpl_newsroom",12,,,9/12/2017,https://twitter.com/Ron_DMC88/status/907735450051338245
2nd day after #HurricaneIrma destroyed South Florida and not one FPL truck in Downtown Boca. #RickScott revenge? Priority for Republicans?,12,,,9/12/2017,https://twitter.com/JRMRS22/status/907735249622368257
@insideFPL hey not for nothing we get the storm no power thing. The lack of communication is a giant failure.,12,,,9/12/2017,https://twitter.com/volpatorj/status/907729578889805824
@insideFPL we have lines down in open areas where people are walking yet you fix next door to us yesterday? Cmon safety first?!!!,12,,,9/12/2017,https://twitter.com/michaelboysa/status/907727482161377281
"Their ""plan"". Every hurricane for the last 15 years,our power has been back in <24 http:// hrs.Now 80+.next street has power",12,,,9/12/2017,https://twitter.com/RoyBrubaker/status/907725317850255361
@insideFPL Thanks to all of the employees and contractors responsible for the prompt recovery of power. #poweroutage,12,,,9/12/2017,https://twitter.com/timeboxxIT4U/status/907724754446159872
WTDouble F. Not even that much damage here. Send one of your 17000 crews. @insideFPL,12,,,9/12/2017,https://twitter.com/dabtobin/status/907722783894974464
"Still no power in Hallandale. 50 Hours and counting. FPL Staging Area Across The Street at Gulfstream Hallandale! FPL, y'all wrong for that!",12,,,9/12/2017,https://twitter.com/DesmondOrosco/status/907715189763657733
Why aren't these power lines buried. You certainly have enough money to undertake this endeavor,12,,,9/12/2017,https://twitter.com/Bradkilla1989/status/907715188601827328
@insideFPL how aren't you guys unprepared for hurricanes power lines should not be unprotected,12,,,9/12/2017,https://twitter.com/Cruyffsystem/status/907708342122016769
Had power after storm then @insideFPL must have shut ours off in Garden Woods PBG! No power since 12:15pm Monday 9/11 and no ETA!!! Why??,12,,,9/12/2017,https://twitter.com/mav4114/status/907705087728013312
@insideFPL I signed up for alerts before the storm struct FL. The first alert I received was 4 days later telling me to avoid power lines,12,,,9/12/2017,https://twitter.com/DavidNadas/status/907703288648359936
@insideFPL power off since Friday! B4 storm. Update said power was restored. Not true. Now no update! 5 days no power and no answers.,12,,,9/12/2017,https://twitter.com/AleiaElle/status/907703149376536576
"So all the way by Ft.Myers has power (where most of the damage was), but Dade County still struggling. Interesting @insideFPL",12,,,9/12/2017,https://twitter.com/luna_fitch/status/907696499290722304
The real facts about what happened & y #nuclear reactors had temporary shutdown @insideFPL during #Irma . @Newsweek http:// ansnuclearcafe.org/2017/09/12/flo ridas-nuclear-plants-power-through-hurricane-irma/#sthash.tvwgCe6z.dpbs …,12,,,9/12/2017,https://twitter.com/ans_org/status/907695469631098881
The real facts about what happened & y #nuclear reactors had temporary shutdown @insideFPL during #Irma . @NBCNews http:// ansnuclearcafe.org/2017/09/12/flo ridas-nuclear-plants-power-through-hurricane-irma/#sthash.tvwgCe6z.dpbs …,12,,,9/12/2017,https://twitter.com/ans_org/status/907695421061038082
The real facts about what happened & y #nuclear reactors had temporary shutdown @insideFPL during #Irma . @CBSNews http:// ansnuclearcafe.org/2017/09/12/flo ridas-nuclear-plants-power-through-hurricane-irma/#sthash.tvwgCe6z.dpbs …,12,,,9/12/2017,https://twitter.com/ans_org/status/907695379117998080
