ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,New Code,Subcode,content,unk,directed,hashtag,geocode,source,,,
,0.2929267159,29041,Jcoccia0184,,9/8/17,9/8/2017 0:00,8:21:00 PM,0,0,,,2,1,OK. I HAVE 2 SAY IT.. WTH?!? NOW C U SAYING.. ONLY TROPICAL STORM WINDS. NO #HurricaneIrma WINDS Y THE HELL GO THRU ALL THIS CRAP 4 NOTHING,,,#HurricaneIrma,9.06E+17,https://twitter.com/Jcoccia0184/status/906311673711136768,,,
,0.4190352387,44334,news6wkmg,,9/2/17,9/2/2017 0:00,3:17:00 PM,2,2,,,2,1,Keeping an eye on Irma...No problem for the weekend but check with Tom Sorrells on Tuesday for the prediction pic.twitter.com/MFM7dfQrBz,,,,9.04E+17,https://twitter.com/news6wkmg/status/904060650791591936,,,
,0.3569610303,17012,DCohenNEWS,,9/10/17,9/10/2017 0:00,11:05:00 AM,1,11,,,2,1,My photographer has 30 years experience covering storms. We did turn around and found another exit to marina. Just doing our jobs.,,,,9.07E+17,https://twitter.com/DCohenNEWS/status/906896303568891906,,,
,0.6367242494,44448,NewsGuyGreg,,9/11/17,9/11/2017 0:00,12:59:00 PM,5,1,,,2,1,Folks in Sarasota trying to resume not a life. Tip. You can find gas soon. @CBS12 pic.twitter.com/lXwP6geqzk,,@CBS12,,9.07E+17,https://twitter.com/NewsGuyGreg/status/907287426502156288,,,
9,0.5872975754,60263,WalterAllenTV,,9/9/17,9/9/2017 0:00,12:09:00 PM,0,0,,1,2,,4 more shelters opened in Sarasota Co. bringing the number to 8 @FOX13News,,@FOX13News,,9.07E+17,https://twitter.com/WalterAllenTV/status/906550034967212033,,,
11,0.611964777,36698,LucasBoggPhotog,,9/10/17,9/10/2017 0:00,8:59:00 PM,14,30,,8,2,,. @PolkCoSheriff Grady Judd says his deputies are not off the roads & will continue to respond to calls throughout the storm. @FOX13News,,@PolkCoSheriff @FOX13News,,9.07E+17,https://twitter.com/LucasBoggPhotog/status/907045926723874816,,,
26,0.7951898298,01940,10NewsWTSP,,9/6/17,9/6/2017 0:00,5:35:00 AM,0,1,,2,2,,Hurricane Irma: What to expect in a category 5 storm http:// on.wtsp.com/2xNXgvH pic.twitter.com/RkJVWRMaJZ,,,,9.05E+17,https://twitter.com/10NewsWTSP/status/905363723409395712,,,
54,0.4592184392,12677,CBS12,,9/7/17,9/7/2017 0:00,12:02:00 PM,4,2,,8,2,,Scott: Top priority to get fuel to people who need it.,,,,9.06E+17,https://twitter.com/CBS12/status/905823660375724033,,,
78,0.0985748775,63002,WPLGLocal10,,9/5/17,9/5/2017 0:00,2:24:00 PM,76,54,1,3,2,,"#BREAKING Miami-Dade Public Schools to close Thursday, Friday ahead of #Irma http:// bit.ly/2wFnpwO?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/O1oVfyIyG4",,,#BREAKING #Irma,9.05E+17,https://twitter.com/WPLGLocal10/status/905134665165627392,,,
122,0.2013154335,11996,CBS12,,9/12/17,9/12/2017 0:00,11:40:00 AM,1,3,,4,2,,FPL says customers don't need to call about outages. New system lets officials know when customers are w/o power. http:// bit.ly/2xXxEvL,,,,9.08E+17,https://twitter.com/CBS12/status/907630056289263618,,,
182,0.4622604109,47290,PhotogEricP,,9/6/17,9/6/2017 0:00,4:56:00 PM,0,0,1,2,2,,UPDATE ON #IRMA Watch @WPTV and @SteveWeagleWPTV @SteveWPTV https:// twitter.com/nhc_atlantic/s tatus/905535081862791169 â€¦,,@WPTV @SteveWeagleWPTV @SteveWPTV,#IRMA,9.06E+17,https://twitter.com/PhotogEricP/status/905535222430785536,,,
192,0.9179879217,16586,DarlingReina,,9/7/17,9/7/2017 0:00,8:35:00 PM,0,0,,3,2,,"BREAKING: Alachua Co. Public Schools will be closed Friday, Sep. 8 and Mon. Sep. 11 @WCJB20",,@WCJB20,,9.06E+17,https://twitter.com/DarlingReina/status/905952717524389888,,,
241,0.1414604161,44561,NewsGuyGreg,,9/7/17,9/7/2017 0:00,2:20:00 PM,2,2,,7,2,,Florida Governor's Office shows video of FHP escorting tanks to gas stations needing fuel. https://www. youtube.com/watch?v=oiRu5U S4BFg â€¦ @CBS12,,@CBS12,,9.06E+17,https://twitter.com/NewsGuyGreg/status/905858246489071616,,,
247,0.927886239,08812,bolshie_walshy,,9/10/17,9/10/2017 0:00,12:02:00 PM,0,0,,14,2,,. @wsvn Live continuous coverage of Hurricane Irma https://www. pscp.tv/WSVN/1mnGemOrk MqGX â€¦,,@wsvn,,9.07E+17,https://twitter.com/bolshie_walshy/status/906910887801442306,,,
289,0.4770682493,27245,Ihar69ttt,,9/10/17,9/10/2017 0:00,2:47:00 PM,0,0,,14,2,,. @wsvn Ð² #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIQuszF6dkVO SldZcnFFZWR8MW1uR2VtT3JrTXFHWDiTRWKgYOMEwhSE5CEiU8UxLFF7BCvJ_v3ipr11hg4V â€¦,,@wsvn,#Periscope,9.07E+17,https://twitter.com/Ihar69ttt/status/906952292619997184,,,
301,0.7730657918,44033,news6wkmg,,9/11/17,9/11/2017 0:00,1:34:00 AM,1,3,,14,2,,No power? We're live on Facebook http:// bit.ly/2hltEN5 & http:// bit.ly/1P2E7ew http:// bit.ly/2wS0jDb We're with you through the night!,,,,9.07E+17,https://twitter.com/news6wkmg/status/907115176465453056,,,
303,0.7151619399,46314,PatriciaMarsden,,9/15/17,9/15/2017 0:00,6:40:00 AM,0,0,,14,2,,Our @EWScrippsCo stations still on the case for #Florida in the wake of #irma - thanks @WPTV team! https:// twitter.com/wptv/status/90 8640627818209280 â€¦,,@EWScrippsCo @WPTV,#Florida #irma,9.09E+17,https://twitter.com/PatriciaMarsden/status/908641738557935618,,,
318,0.5556140602,21839,fox_sheldon,,9/22/17,9/22/2017 0:00,9:57:00 PM,1,2,,14,2,,On-air as eye passes over you..Legendary #Keys radio station stays on as lifeline 2 listeners @wsvn @photofabe #Irma http:// wsvn.com/news/local/key s-radio-station-tells-7news-why-they-remained-on-air-during-irma/ â€¦,,@wsvn @photofabe,#Keys #Irma,9.11E+17,https://twitter.com/fox_sheldon/status/911409251473555457,,,
328,0.9482818904,40079,Michael_Ivory65,,9/8/17,9/8/2017 0:00,10:22:00 PM,0,0,,3,2,,@WPTV @CBS12 @WPBF25News KNOW YOUR RIGHTS #PalmBeach only @FLGovScott can call a curfew @PBCountySheriff https:// twitter.com/PBCountySherif f/status/906214651331039232 â€¦,,@WPTV @CBS12 @WPBF25News @FLGovScott @PBCountySheriff,#PalmBeach,9.06E+17,https://twitter.com/Michael_Ivory65/status/906341980199899139,,,
348,0.9822019868,63812,WPTV,,9/10/17,9/10/2017 0:00,11:29:00 AM,31,21,,,2,,JUST IN: Palm Beach County schools closed Monday and Tuesday: http:// bit.ly/2je5TfQ #Irma pic.twitter.com/GMbLE0b6WQ,,,#Irma,9.07E+17,https://twitter.com/WPTV/status/906902454817652736,,,
398,0.3207690836,37936,marieaurelus67,,9/30/17,9/30/2017 0:00,9:21:00 AM,0,1,,14,2,,@marieaurelus67 Here we go we're back with#ourTeam @WPLGLocal10 #The 3early birds crew team @toddtongen @NekiMohan @JenniferLocal10 https:// twitter.com/marieaurelus67 /status/914117137907830784 â€¦,,@marieaurelus67 @WPLGLocal10 @toddtongen @NekiMohan @JenniferLocal10,#ourTeam #The,9.14E+17,https://twitter.com/marieaurelus67/status/914118053566271490,,,
416,0.9300270942,60594,WCJB20,,9/10/17,9/10/2017 0:00,11:34:00 PM,4,3,,14,2,,At midnight radio stations WLQH (Chiefland: 93.3 FM and 940 AM) and WZCC (Cross City: 1240 AM) will be simulcasting our Irma coverage,,,,9.07E+17,https://twitter.com/WCJB20/status/907084989187153920,,,
449,0.519891382,03570,aGomezWorldTV,,9/10/17,9/10/2017 0:00,2:07:00 AM,0,0,,14,2,,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIN8qTE0NTk3 NjU0fDFtbkdlbU9ya01xR1heHl_hsF5UXj3Bu9xTGOmCxc43H6H7Z7swvw_kmBnwWg== â€¦,,@wsvn,#Periscope,9.07E+17,https://twitter.com/aGomezWorldTV/status/906761117007073285,,,
461,0.5413666022,07696,BeeSpecBrown,,9/10/17,9/10/2017 0:00,10:00:00 AM,1,1,1,6,2,,#Irmavision in the #56Ace #mancave right as the power flickered out. Local wires arching as it did come back on. @WPTV @WPBF25News @CBS12 pic.twitter.com/EbbzqHAA1b,,@WPTV @WPBF25News @CBS12,#Irmavision #56Ace #mancave,9.07E+17,https://twitter.com/BeeSpecBrown/status/906879990263894017,,,
464,0.6140928191,66168,wsvn,,9/8/17,9/8/2017 0:00,8:42:00 AM,54,173,1,3,2,,HELPING HAND: Uber driver goes from West Kendall to Key West to help woman evacuate http:// wsvn.com/news/local/ube r-driver-goes-from-west-kendall-to-key-west-to-help-woman-evacuate/ â€¦ pic.twitter.com/RvYQCQWVnO,,,,9.06E+17,https://twitter.com/wsvn/status/906135599517716480,,,
472,0.4683520014,31381,joshsidorowicz,,9/9/17,9/9/2017 0:00,3:37:00 PM,19,14,,3,2,,"PET OWNERS LOOKING FOR SHELTER: Wharton HS in New Tampa area to open @4pm, pets allowed. @10NewsWTSP",,@4pm @10NewsWTSP,,9.07E+17,https://twitter.com/joshsidorowicz/status/906602554938798082,,,
478,0.5148405375,35667,Lisaann93840412,,9/5/17,9/5/2017 0:00,8:02:00 AM,0,1,,5,2,,Working @The Hosiptal During a Storm =Over Time,,@The,,9.05E+17,https://twitter.com/Lisaann93840412/status/905038525422329856,,,
490,0.8372895079,42420,mysuncoast,,9/12/17,9/12/2017 0:00,4:19:00 PM,6,24,,2,2,,Trucks full of supplies are on the way. MORE INFO>>> https:// buff.ly/2y3dbGQ pic.twitter.com/VD40GJQfaq,,,,9.08E+17,https://twitter.com/mysuncoast/status/907700249845694465,,,
530,0.4905717048,61080,WCTV,,9/11/17,9/11/2017 0:00,1:01:00 AM,1,1,,14,2,,We've got another update on #HurricaneIrma . WATCH LIVE HERE: http:// bit.ly/2vYyBY6,,,#HurricaneIrma,9.07E+17,https://twitter.com/WCTV/status/907106924683984896,,,
541,0.3304918794,62931,WPLGLocal10,,9/6/17,9/6/2017 0:00,10:12:00 PM,36,35,1,3,2,,These are the #HurricaneIrma shelters open in Broward County http:// bit.ly/2w9gMRj?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/j4gSLgRwYK,,,#HurricaneIrma,9.06E+17,https://twitter.com/WPLGLocal10/status/905614655049138179,,,
585,0.2993447936,51225,samsminkWPTV,,9/9/17,9/9/2017 0:00,9:46:00 AM,3,1,1,3,2,,"2/contd - 46 spots left in Palm Beach County pet shelter. Special needs shelter at Fairgrounds NEEDS nurses, paramedics. #wptv #Irma @wptv pic.twitter.com/scWzFP4CY9",,@wptv,#wptv #Irma,9.07E+17,https://twitter.com/samsminkWPTV/status/906514188985663488,,,
587,0.7506748503,51338,samsminkWPTV,,9/9/17,9/9/2017 0:00,9:42:00 AM,0,5,,6,2,,Or take them in and head to the shelter! That's the best.,,,,9.07E+17,https://twitter.com/samsminkWPTV/status/906513077440565248,,,
588,0.6240756984,58710,TrumpSupport13,,9/11/17,9/11/2017 0:00,4:23:00 PM,0,0,,6,2,,Miami Bch must be in bad shape to not let ppl in..,,,,9.07E+17,https://twitter.com/TrumpSupport13/status/907338948808204288,,,
631,0.8302358977,58995,twtywill01,,9/12/17,9/12/2017 0:00,3:01:00 AM,0,0,,6,2,,What they don't give you giys a day off? Hope they gave you hazard pay. Much love from a fan. Ok to cry stress tears.,,,,9.07E+17,https://twitter.com/twtywill01/status/907499347390205957,,,
639,0.3368533043,15089,corybe,,9/7/17,9/7/2017 0:00,5:32:00 PM,0,0,,6,2,,"This is going to be one of the most destructive storms in recent memory"" if #Irma 's center hits FL"," says head of @NWSNHC on @wsvn""",,@NWSNHC @wsvn,#Irma,9.06E+17,https://twitter.com/corybe/status/905906647750475776,,
644,0.9323835022,38805,MattPetrillo,,9/10/17,9/10/2017 0:00,10:20:00 PM,0,1,,3,2,,They had to send about 20 people with special needs to another facility because of a power outage,,,,9.07E+17,https://twitter.com/MattPetrillo/status/907066357631647744,,,
653,0.7206534265,12085,CBS12,,9/11/17,9/11/2017 0:00,1:08:00 PM,3,0,,3,2,,Martin County EOC: Boil water notice in effect on Hutchinson Island.,,,,9.07E+17,https://twitter.com/CBS12/status/907289681783599106,,,
676,0.6556680241,23683,FtLaudFire,,9/6/17,9/6/2017 0:00,10:01:00 PM,5,5,,3,2,,#FLFR have pet food?Collars on pets?Speak to vet about medsSafe shelter?Consider pet friendly shelter @FTLCityNews @JackSeiler @wsvn @WPTV,,@FTLCityNews @JackSeiler @wsvn @WPTV,#FLFR,9.06E+17,https://twitter.com/FtLaudFire/status/905611833712762881,,,
683,0.6205131831,12704,CBS12,,9/7/17,9/7/2017 0:00,9:43:00 AM,7,5,,4,2,,Please RT: Statewide hotline set up to help people who can't evacuate due to fuel reasons: 1-800-955-5504. http:// bit.ly/2eNGEzx pic.twitter.com/XzyPKNL0JT,,,,9.06E+17,https://twitter.com/CBS12/status/905788504055189504,,,
688,0.1131122766,64681,WPTV,,9/14/17,9/14/2017 0:00,1:10:00 PM,6,2,1,3,2,,How to stay cool without electricity http:// bit.ly/2wZLdxW pic.twitter.com/S5OeG26dfu,,,,9.08E+17,https://twitter.com/WPTV/status/908377352954109952,,,
744,0.2466557137,15319,CraigMyers1084,,9/10/17,9/10/2017 0:00,12:03:00 AM,0,0,,14,2,,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bINfYDc0MDE3 NzJ8MW1uR2VtT3JrTXFHWHjbLqAsobctf-vU3egq7QE3fNpNKDH6FddEfTb4ODRH â€¦,,@wsvn,#Periscope,9.07E+17,https://twitter.com/CraigMyers1084/status/906729728236822528,,,
754,0.8720863813,11759,CBS12,,9/15/17,9/15/2017 0:00,3:36:00 PM,0,0,,3,2,,#BREAKING @Supt_Avossa giving update on school status. 7 schools still without power. http:// bit.ly/2yd3s0G,,@Supt_Avossa,#BREAKING,9.09E+17,https://twitter.com/CBS12/status/908776666855612416,,,
780,0.3455445094,61236,WCTVHudak,,9/9/17,9/9/2017 0:00,2:04:00 PM,2,3,,3,2,,Florida State University has cancelled school through Friday of next week. @WCTV,,@WCTV,,9.07E+17,https://twitter.com/WCTVHudak/status/906579014109863938,,,
782,0.3000782263,64000,WPTV,,9/6/17,9/6/2017 0:00,4:40:00 PM,27,26,1,1,2,,#HURRICANEHACK | Need double A batteries but you only have triple A? @SteveWeagleWPTV has a solution. #HurricaneIrma http:// bit.ly/2eGMJdC pic.twitter.com/hpKavdMD8S,,@SteveWeagleWPTV,#HURRICANEHACK #HurricaneIrma,9.06E+17,https://twitter.com/WPTV/status/905531135366713344,,,
788,0.4543461112,66136,wsvn,,9/8/17,9/8/2017 0:00,6:32:00 PM,33,40,1,3,2,,Hurricane Hunters fly through Irma as storm nears South Florida http:// wsvn.com/news/local/hur ricane-hunters-fly-through-irma-as-storm-nears-south-florida/ â€¦ pic.twitter.com/zfaSptaihS,,,,9.06E+17,https://twitter.com/wsvn/status/906284201284075521,,,
795,0.6318300254,29432,JenniferDWade,,9/9/17,9/9/2017 0:00,11:18:00 AM,0,0,,14,2,,Keep track of #IrmaFlorida . Here's the off-air feed from @WPLGLocal10 in Miami. https://www. local10.com/live/watch-the -local-10-news â€¦,,@WPLGLocal10,#IrmaFlorida,9.07E+17,https://twitter.com/JenniferDWade/status/906537250611236864,,,
804,0.0486016994,49862,roberto43211917,,9/10/17,9/10/2017 0:00,3:10:00 AM,0,0,,14,2,,. @wsvn sur #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIOLazFsWktw T0RiUkdRbm18MW1uR2VtT3JrTXFHWErR9rMuvtmR8FEY1kShhzyNJJ8ujDm3hZwuLR9S7kFF â€¦,,@wsvn,#Periscope,9.07E+17,https://twitter.com/roberto43211917/status/906776949896478720,,,
807,0.1830203444,50148,RonGreenan1,,9/14/17,9/14/2017 0:00,5:37:00 AM,0,0,,7,2,,"If they aren't allowed in shelters, what's the owner to do?",,,,9.08E+17,https://twitter.com/RonGreenan1/status/908263389801185280,,,
823,0.785926317,03220,AbroadwithLeyla,,9/8/17,9/8/2017 0:00,8:05:00 AM,0,0,,7,2,,@MDCollege @ShopDadeland open your parking garage for car refuge!! @wsvn @WPLGLocal10 @Univision23 @JohnMoralesNBC6 @nbc6,,@MDCollege @ShopDadeland @wsvn @WPLGLocal10 @Univision23 @JohnMoralesNBC6 @nbc6,,9.06E+17,https://twitter.com/AbroadwithLeyla/status/906126334350544896,,,
828,0.8847839954,19624,elmpetersen,,9/7/17,9/7/2017 0:00,11:00:00 AM,0,0,,7,2,,"Any news, should we stay in line or are they out of bags?",,,,9.06E+17,https://twitter.com/elmpetersen/status/905807962903597057,,,
831,0.0805432394,55438,Surr3alist_,,9/14/17,9/14/2017 0:00,3:30:00 PM,0,1,,3,2,,Dialysis patients needing assistance can contact Fresenius Kidney Care Disaster Response Team at 1-800-626-1297 @nbc6 @WPLGLocal10 @CBSMiami,,@nbc6 @WPLGLocal10 @CBSMiami,,9.08E+17,https://twitter.com/Surr3alist_/status/908412609380208640,,,
851,0.1209581229,05455,AndrewRuizWPTV,,9/14/17,9/14/2017 0:00,9:01:00 AM,1,1,1,3,2,,New to recharge your mobile device in #BelleGlade #Glades ? Come to W Canal St & NW 3rd St for a boost by @wptv It's up NOW! pic.twitter.com/IqZXDL8K2j,,@wptv,#BelleGlade #Glades,9.08E+17,https://twitter.com/AndrewRuizWPTV/status/908314860353671169,,,
870,0.1084524821,38221,MariliCancio,,9/12/17,9/12/2017 0:00,10:22:00 AM,0,1,,3,2,,In Hialeah Gardens generators tied with chain lock around poles 4 traffic signals off Palmetto on Okeechobee #NBC6 @WPLGLocal10 @CBSMiami,,@WPLGLocal10 @CBSMiami,#NBC6,9.08E+17,https://twitter.com/MariliCancio/status/907610469724250113,,,
876,0.424363445,01765,10NewsWTSP,,9/8/17,9/8/2017 0:00,11:05:00 AM,3,1,,2,2,,"Florida braces for Hurricane Irma: Watches, warnings now in effect http:// on.wtsp.com/2wNT3dG pic.twitter.com/jr6WfLo2FX",,,,9.06E+17,https://twitter.com/10NewsWTSP/status/906171558368079872,,,
889,0.3181948541,12756,CBS12,,9/6/17,9/6/2017 0:00,2:06:00 PM,17,8,1,3,2,,#BREAKING Palm Beach County will open 15 general population shelters Friday morning. Find the shelter near you. http:// bit.ly/2wCjHp3 pic.twitter.com/A6gDmF4DId,,,#BREAKING,9.05E+17,https://twitter.com/CBS12/status/905492511015227392,,,
892,0.7150423319,08538,Bliss_Ville,,9/10/17,9/10/2017 0:00,3:19:00 PM,0,0,,6,2,,This is just like hurricane sandy. Go vertical dude.,,,,9.07E+17,https://twitter.com/Bliss_Ville/status/906960242004643840,,,
897,0.2897051665,38856,mauromaresmr,,9/5/17,9/5/2017 0:00,2:02:00 PM,0,4,,2,2,,Seriously? it's not hard to realize we have a cat 5 hurricane coming at us? school districts really aren't intelligent. irony.,,,,9.05E+17,https://twitter.com/mauromaresmr/status/905128899239137280,,,
918,0.2317020614,14148,ChuckWeber12,,9/6/17,9/6/2017 0:00,2:58:00 PM,12,9,1,3,2,,"At Pahokee, unrepaired erosion from last yr's H-cane Matthew. Potential #Irma hit fuels worries for #LakeOkeechobee levee. @CBS12 pic.twitter.com/zBPAW1bqtq",,@CBS12,#Irma #LakeOkeechobee,9.06E+17,https://twitter.com/ChuckWeber12/status/905505517862301697,,,
938,0.3218962592,13199,Cerasis,,9/6/17,9/6/2017 0:00,3:03:00 PM,0,0,1,3,2,,#Distributors working overtime to get water to South Florida stores via @WPLGLocal10 http:// bit.ly/2eLHNaM #Distribution #SupplyChain pic.twitter.com/zSsgqtgyNY,,@WPLGLocal10,#Distributors #Distribution #SupplyChain,9.06E+17,https://twitter.com/Cerasis/status/905506684138868737,,,
960,0.5424094144,12767,CBS12,,9/6/17,9/6/2017 0:00,11:45:00 AM,3,2,1,3,2,,Please be aware of your designated zone within your county! Check for nearby shelters and evacuations routes. http:// bit.ly/2wCjHp3 pic.twitter.com/FbDhFLHckG,,,,9.05E+17,https://twitter.com/CBS12/status/905456814099189760,,,
1003,0.2559987424,52940,ShaylaNews,,9/6/17,9/6/2017 0:00,4:25:00 AM,2,4,1,2,2,,Just in 4:23 am: dale mabry &Hamilton 7-eleven out of water until Friday and out of gas. Fuel shipment supposed to arrive today @FOX13News,,@FOX13News,,9.05E+17,https://twitter.com/ShaylaNews/status/905346233434288128,,,
1046,0.4518923236,15049,coremessage,,9/15/17,9/15/2017 0:00,11:00:00 AM,1,1,,9,2,,Tomorrow at 11 AM watch Dr. Ed Moore ( @AFloridian ) chat @FLGovScott 's actions during #HurricaneIrma on @WCTV 's The Usual Suspects #sayfie,,@AFloridian @FLGovScott @WCTV,#HurricaneIrma #sayfie,9.09E+17,https://twitter.com/coremessage/status/908706989961809922,,,
1060,0.7515726303,64834,WPTV,,9/10/17,9/10/2017 0:00,8:03:00 PM,7,10,1,2,2,,8 P.M. UPDATE | Category 2 Irma slows slightly as it hammers Fort Myers. Increase in forward speed expected tonight: http:// bit.ly/2eWfiHL pic.twitter.com/yy0hNkvmXd,,,,9.07E+17,https://twitter.com/WPTV/status/907031769848979456,,,
1076,0.3074739296,17629,DhananjayAsia,,9/10/17,9/10/2017 0:00,2:52:00 PM,0,0,,6,2,,Retweeted Brian Entin ( @BrianEntin ): Stay away from Brickell in Downtown Miami. The water is NOT receding. @wsvn ... http:// fb.me/3z1GYe0jF,,@BrianEntin @wsvn,,9.07E+17,https://twitter.com/DhananjayAsia/status/906953591088443395,,,
1138,0.7075999465,21797,foreverkiki,,9/10/17,9/10/2017 0:00,3:38:00 PM,0,0,,9,2,,"Perhaps they listened to @rushlimbaugh say this whole #Irma this is a liberal hoax"". Oh"," and that was right before he evacuated.""",,@rushlimbaugh,#Irma,9.07E+17,https://twitter.com/foreverkiki/status/906965107191754752,,
1172,0.6373226075,07960,Bet22325450ste,,9/10/17,9/10/2017 0:00,8:47:00 AM,0,0,,6,2,,They need to be inside where it is safe! We don't need a blow by blow. We can't do a thing about it. Drama is not a need for pay raise.,,,,9.07E+17,https://twitter.com/Bet22325450ste/status/906861671024603136,,,
1175,0.5808472326,00450,10NewsWTSP,,9/29/17,9/29/2017 0:00,12:42:00 PM,0,2,1,9,2,,St Petersburg mayor helps stranded family leave Puerto Rico http:// on.wtsp.com/2yMpuaQ pic.twitter.com/fTXO1JgsPp,,,,9.14E+17,https://twitter.com/10NewsWTSP/status/913806087371051009,,,
