ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,Relevance,content,unk,directed,hashtag,geocode,source,,,
287,0.0071840684,13593,Chip8News,,9/30/17,9/30/2017 0:00,6:35:00 PM,0,1,,14,1,"Wherever you go next Kirk, you'll be stellar. Been fun watching you in your hometown w/ the fellas at @WPLGLocal10 via Live stream from RVA!",,@WPLGLocal10,,9.14E+17,https://twitter.com/Chip8News/status/914257323140493312,,,
289,0.6993491657,27245,Ihar69ttt,,9/10/17,9/10/2017 0:00,2:47:00 PM,0,0,,14,1,. @wsvn Ð² #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIQuszF6dkVO SldZcnFFZWR8MW1uR2VtT3JrTXFHWDiTRWKgYOMEwhSE5CEiU8UxLFF7BCvJ_v3ipr11hg4V â€¦,,@wsvn,#Periscope,9.07E+17,https://twitter.com/Ihar69ttt/status/906952292619997184,,,
293,0.7336623317,44083,news6wkmg,,9/10/17,9/10/2017 0:00,12:25:00 PM,1,2,1,14,1,Hi Joshua! You can find the game here: pic.twitter.com/6axyE2vBpt,,,,9.07E+17,https://twitter.com/news6wkmg/status/906916498740060162,,,
299,0.76941211,15103,cosmicsoul477,,9/12/17,9/12/2017 0:00,1:05:00 PM,0,0,,14,1,Why does @WPLGLocal10 keep looping this tired story? Can they cover how young Black ppl are helping with relief efforts? Sheesh! #MediaBias,,@WPLGLocal10,#MediaBias,9.08E+17,https://twitter.com/cosmicsoul477/status/907651402801053696,,,
300,0.5792615343,65281,writerlindsayb,,9/8/17,9/8/2017 0:00,9:27:00 PM,0,1,,14,1,@wptv We know it's serious when @SteveWeagleWPTV takes his coat off #Irma,,@wptv @SteveWeagleWPTV,#Irma,9.06E+17,https://twitter.com/writerlindsayb/status/906328247276896257,,,
301,0.4433171142,44033,news6wkmg,,9/11/17,9/11/2017 0:00,1:34:00 AM,1,3,,14,1,No power? We're live on Facebook http:// bit.ly/2hltEN5 & http:// bit.ly/1P2E7ew http:// bit.ly/2wS0jDb We're with you through the night!,,,,9.07E+17,https://twitter.com/news6wkmg/status/907115176465453056,,,
303,0.3845613402,46314,PatriciaMarsden,,9/15/17,9/15/2017 0:00,6:40:00 AM,0,0,,14,1,Our @EWScrippsCo stations still on the case for #Florida in the wake of #irma - thanks @WPTV team! https:// twitter.com/wptv/status/90 8640627818209280 â€¦,,@EWScrippsCo @WPTV,#Florida #irma,9.09E+17,https://twitter.com/PatriciaMarsden/status/908641738557935618,,,
310,0.8686687209,16066,D1Kirkaldie,,9/8/17,9/8/2017 0:00,5:28:00 PM,0,0,,14,1,I've been glued to @WPLGLocal10 and I live in Ga now! You stay safe @dbongino !,,@WPLGLocal10 @dbongino,,9.06E+17,https://twitter.com/D1Kirkaldie/status/906268016937246720,,,
318,0.4532826476,21839,fox_sheldon,,9/22/17,9/22/2017 0:00,9:57:00 PM,1,2,,14,1,On-air as eye passes over you..Legendary #Keys radio station stays on as lifeline 2 listeners @wsvn @photofabe #Irma http:// wsvn.com/news/local/key s-radio-station-tells-7news-why-they-remained-on-air-during-irma/ â€¦,,@wsvn @photofabe,#Keys #Irma,9.11E+17,https://twitter.com/fox_sheldon/status/911409251473555457,,,
330,0.9038273206,29148,JDParsonsAuthor,,9/16/17,9/16/2017 0:00,7:25:00 PM,0,0,1,14,1,"Hey @WPTV , I watched your story about rescuing sea turtles after #HurricaneIrma . Think you'll like this #book ? http:// amzn.to/2oQlCzm pic.twitter.com/ENLJo1Ney9",,@WPTV,#HurricaneIrma #book,9.09E+17,https://twitter.com/JDParsonsAuthor/status/909196501133545473,,,
333,0.7439277375,30410,jlpknowles,,9/20/17,9/20/2017 0:00,10:57:00 AM,0,0,,14,1,"@WPTV Do u have any news of severe power outage in area around Home Depot on PBL Blvd? When call FPL, get having technical difficulties"".""",,@WPTV,,9.11E+17,https://twitter.com/jlpknowles/status/910518291558432769,,,
340,0.5496900374,41253,MonkeeSass,,9/17/17,9/17/2017 0:00,12:24:00 PM,0,0,,14,1,TheCap'n is literally putting foil on the ears to see if we can coax a decent signal out of weak sauce @wsvn to watch game. #FlyEaglesFly,,@wsvn,#FlyEaglesFly,9.09E+17,https://twitter.com/MonkeeSass/status/909452957619572737,,,
355,0.5634752568,40035,Michael_Ivory65,,9/7/17,9/7/2017 0:00,11:44:00 PM,0,0,,14,1,Really @CBS12 and @WPTV can't cut to #Hurricane WARNING but football and colbert are more important glad that @WPBF25News is covering,,@CBS12 @WPTV @WPBF25News,#Hurricane,9.06E+17,https://twitter.com/Michael_Ivory65/status/906000242146869250,,,
369,0.8914288162,30627,joao__areosa,,9/10/17,9/10/2017 0:00,1:02:00 PM,0,0,,14,1,@wsvn @7Weather Yo wtf can yâ€™all stfu and play the Falcons game,,@wsvn @7Weather,,9.07E+17,https://twitter.com/joao__areosa/status/906925856286789632,,,
377,0.6139946837,23701,FTLslacker,,9/10/17,9/10/2017 0:00,9:28:00 AM,0,0,,14,1,@foxnews @WSVN I fear that SVN is going to pre-empt the @NFL for hurricane coverage. We're prisoners in our homes. Please show FOOTBALL,,@foxnews @WSVN @NFL,,9.07E+17,https://twitter.com/FTLslacker/status/906871908452507648,,,
385,0.3184283605,49238,ReZn8Zero,,9/11/17,9/11/2017 0:00,1:16:00 PM,0,0,,14,1,"@WPLGLocal10 Great Aerial #coverage of after #Storm , #KeyLargo #Miami (Need #BrowardCounty to #FLL -headed north via AERIAL) Thank you.",,@WPLGLocal10,#coverage #Storm #KeyLargo #Miami #BrowardCounty #FLL,9.07E+17,https://twitter.com/ReZn8Zero/status/907291678293229568,,,
398,0.4579795324,37936,marieaurelus67,,9/30/17,9/30/2017 0:00,9:21:00 AM,0,1,,14,1,@marieaurelus67 Here we go we're back with#ourTeam @WPLGLocal10 #The 3early birds crew team @toddtongen @NekiMohan @JenniferLocal10 https:// twitter.com/marieaurelus67 /status/914117137907830784 â€¦,,@marieaurelus67 @WPLGLocal10 @toddtongen @NekiMohan @JenniferLocal10,#ourTeam #The,9.14E+17,https://twitter.com/marieaurelus67/status/914118053566271490,,,
414,0.5706230698,26690,HoonArtBlog,,9/11/17,9/11/2017 0:00,12:49:00 AM,0,0,,14,1,@10NewsWTSP thank you for your excellent coverage tonight of #HurrcaneIrma Glad to hear the worst might be past us in Tampa.,,@10NewsWTSP,#HurrcaneIrma,9.07E+17,https://twitter.com/HoonArtBlog/status/907103869653733376,,,
416,0.31116975,60594,WCJB20,,9/10/17,9/10/2017 0:00,11:34:00 PM,4,3,,14,1,At midnight radio stations WLQH (Chiefland: 93.3 FM and 940 AM) and WZCC (Cross City: 1240 AM) will be simulcasting our Irma coverage,,,,9.07E+17,https://twitter.com/WCJB20/status/907084989187153920,,,
436,0.6862643276,36515,lrossnola,,9/10/17,9/10/2017 0:00,3:20:00 AM,0,0,,14,1,"Appreciate you documenting the storm, but please don't endanger yourself!",,,,9.07E+17,https://twitter.com/lrossnola/status/906779393909030914,,,
446,0.0510803036,03721,akolyer,,9/11/17,9/11/2017 0:00,10:06:00 PM,0,0,,14,1,@WPLGLocal10 no sound on your live YouTube stream. Any ideas?!,,@WPLGLocal10,,9.07E+17,https://twitter.com/akolyer/status/907425036608393216,,,
449,0.0669681267,03570,aGomezWorldTV,,9/10/17,9/10/2017 0:00,2:07:00 AM,0,0,,14,1,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIN8qTE0NTk3 NjU0fDFtbkdlbU9ya01xR1heHl_hsF5UXj3Bu9xTGOmCxc43H6H7Z7swvw_kmBnwWg== â€¦,,@wsvn,#Periscope,9.07E+17,https://twitter.com/aGomezWorldTV/status/906761117007073285,,,
454,0.4025745237,17729,DietitianOnline,,9/14/17,9/14/2017 0:00,6:52:00 AM,0,0,1,14,1,Called @WPLGlocal10 News Hot line for recommendation 4 power 4 quadriplegic medical equip. Hung up on me. Keeping u safe & informed-motto? pic.twitter.com/So0WG3EgCT,,@WPLGlocal10,,9.08E+17,https://twitter.com/DietitianOnline/status/908282330732744704,,,
475,0.1543820563,67760,ZZion,,9/7/17,9/7/2017 0:00,7:18:00 AM,0,0,,14,1,Thx. I'm seeing pics of total destruction from my fam...some still unaccounted for. Hopefully some media coverage soon.,,,,9.06E+17,https://twitter.com/ZZion/status/905752101489438721,,,
476,0.7127441441,00324,_WaitersIsland,,9/5/17,9/5/2017 0:00,3:58:00 PM,0,1,,14,1,Phil these are questions from last year (Hurricane Matthew; look at time stamp) #AskPhil,,,#AskPhil,9.05E+17,https://twitter.com/_WaitersIsland/status/905158147416961025,,,
482,0.8660423263,13840,Christian364Rod,,9/6/17,9/6/2017 0:00,7:46:00 PM,0,0,,14,1,@NFL @10NewsWTSP @TBBuccaneers so if #HurricaneIrma stays away from Tampa can the #bucs game be played Monday in Tampa ?,,@NFL @10NewsWTSP @TBBuccaneers,#HurricaneIrma #bucs,9.06E+17,https://twitter.com/Christian364Rod/status/905578104554487809,,,
508,0.9034120709,36493,loyalangel32,,9/22/17,9/22/2017 0:00,12:02:00 PM,0,0,,14,1,@BBPD great job catching Boynton Beach robbery suspect. @CBS12 thanks for making me aware.,,@BBPD @CBS12,,9.11E+17,https://twitter.com/loyalangel32/status/911259472143798272,,,
526,0.4955117436,52884,SharonO56858399,,9/11/17,9/11/2017 0:00,1:40:00 AM,0,1,,14,1,Please tell us something about citrus county.,,,,9.07E+17,https://twitter.com/SharonO56858399/status/907116651757412352,,,
530,0.6910644149,61080,WCTV,,9/11/17,9/11/2017 0:00,1:01:00 AM,1,1,,14,1,We've got another update on #HurricaneIrma . WATCH LIVE HERE: http:// bit.ly/2vYyBY6,,,#HurricaneIrma,9.07E+17,https://twitter.com/WCTV/status/907106924683984896,,,
534,0.256773112,48219,Radar13,,9/25/17,9/25/2017 0:00,7:55:00 PM,0,0,,14,1,Plenty of other places to watch NFL games..,,,,9.12E+17,https://twitter.com/Radar13/status/912465564655865856,,,
535,0.0909451592,06762,asymson,,9/10/17,9/10/2017 0:00,2:43:00 PM,9,39,,14,1,I'm so proud of the coverage the @EWScrippsCo FL stations are providing for communities we serve. Stay safe! @WPTV @abcactionnews @Fox4Now,,@EWScrippsCo @WPTV @abcactionnews @Fox4Now,,9.07E+17,https://twitter.com/asymson/status/906951366261821446,,,
551,0.4482279566,29137,jdiazc93,,9/10/17,9/10/2017 0:00,11:47:00 PM,0,1,,14,1,Thank you @PhilFerro7 for providing us amazing service. You guys are the best in the business. We all appreciate you @wsvn #HurricaneIrma,,@PhilFerro7 @wsvn,#HurricaneIrma,9.07E+17,https://twitter.com/jdiazc93/status/907088149712707585,,,
564,0.8625263829,46430,PaulDuma,,9/10/17,9/10/2017 0:00,11:22:00 AM,0,1,,14,1,@news6wkmg you guys showing NFL today? Or endless Irma updates?,,@news6wkmg,,9.07E+17,https://twitter.com/PaulDuma/status/906900646594564097,,,
565,0.8636302535,10142,cagreenfield,,9/9/17,9/9/2017 0:00,3:46:00 PM,0,0,,14,1,@WPLGLocal10 why are you giving airtime to folks who didn't evacuate. Bad example of high risk decision,,@WPLGLocal10,,9.07E+17,https://twitter.com/cagreenfield/status/906604805627531264,,,
574,0.6844311316,31148,jonnypositive,,9/9/17,9/9/2017 0:00,7:28:00 PM,0,0,,14,1,Outstanding coverage today. Former SoFla resident streaming live in Colorado experiencing Irma vicariously. @WPLGLocal10,,@WPLGLocal10,,9.07E+17,https://twitter.com/jonnypositive/status/906660558849507328,,,
576,0.8656082106,10921,CaucasianLeon,,9/9/17,9/9/2017 0:00,12:12:00 PM,0,0,,14,1,@mysuncoast for the love of god no one cares about trash pick up let us watch football one last time,,@mysuncoast,,9.07E+17,https://twitter.com/CaucasianLeon/status/906550969722458115,,,
580,0.715671899,37958,marieaurelus67,,9/28/17,9/28/2017 0:00,5:34:00 PM,0,0,,14,1,Here we go with more professional Journalist @CarlosWPLG #great Anchor. Keep up the good work @CarlosWPLG #be safe with your loved ones.,,@CarlosWPLG @CarlosWPLG,#great #be,9.14E+17,https://twitter.com/marieaurelus67/status/913517279782072321,,,
582,0.4343172526,48875,RebeccaVargas,,9/3/17,9/3/2017 0:00,10:25:00 PM,1,9,,14,1,"You all are amazing! We've got your story LIVE from Katy, TX at 11 on @wsvn https:// twitter.com/cschargers_/st atus/904528646270046210 â€¦",,@wsvn,,9.05E+17,https://twitter.com/RebeccaVargas/status/904530858857648134,,,
584,0.7213896066,09606,BrittanyCBS12,,9/26/17,9/26/2017 0:00,7:04:00 PM,0,0,,14,1,WATCH LIVE: @lizquirantes hosts #DangerOnDuty Town Hall. Watch on @CBS12 â€™s Facebook Page: https:// facebook.com/CBS12News/ pic.twitter.com/tjlWtQqZTZ,,@lizquirantes @CBS12,#DangerOnDuty,9.13E+17,https://twitter.com/BrittanyCBS12/status/912815055640649740,,,
589,0.3394664892,15159,cougarlover32,,9/17/17,9/17/2017 0:00,10:54:00 AM,0,0,,14,1,@WVEN_WVEA Is your local broadcast tower on low power right now? No reception since the hurricane,,@WVEN_WVEA,,9.09E+17,https://twitter.com/cougarlover32/status/909430265637990401,,,
601,0.7477128378,32425,Kari_Nautique,,9/9/17,9/9/2017 0:00,9:23:00 PM,0,2,,14,1,Best thing to happen to a #hurricane forecast: #TalkToTom on @news6wkmg Great idea: call in & ask @tomsorrells all about #irma . So cool.,,@news6wkmg @tomsorrells,#hurricane #TalkToTom #irma,9.07E+17,https://twitter.com/Kari_Nautique/status/906689561354539009,,,
602,0.7439147486,38852,mauricefemenias,,9/9/17,9/9/2017 0:00,1:54:00 PM,0,0,,14,1,@wsvn isnt normandy north miami beach,,@wsvn,,9.07E+17,https://twitter.com/mauricefemenias/status/906576569073795075,,,
604,0.8578980636,14874,Commando074,,9/11/17,9/11/2017 0:00,12:38:00 AM,0,0,,14,1,"@FOX13News update on Palm Harbor, East Lake?",,@FOX13News,,9.07E+17,https://twitter.com/Commando074/status/907101017959014405,,,
622,0.9107656758,58909,tweetpotatoe,,9/12/17,9/12/2017 0:00,7:25:00 PM,0,0,,14,1,@FOX13News tried calling the Pasco county number your airing recording informs us they are closed call back during normal business hours ???,,@FOX13News,,9.08E+17,https://twitter.com/tweetpotatoe/status/907746984181854208,,,
627,0.5329143744,46832,PetePearl,,9/14/17,9/14/2017 0:00,12:31:00 AM,0,0,,14,1,What about palm beach??,,,,9.08E+17,https://twitter.com/PetePearl/status/908186467444445185,,,
640,0.3333372374,38765,MattLincolnTV,,9/10/17,9/10/2017 0:00,2:09:00 PM,0,0,,14,1,I believe it is channel 43,,,,9.07E+17,https://twitter.com/MattLincolnTV/status/906942722145181697,,,
643,0.3158503012,09671,brooklyntofla,,9/9/17,9/9/2017 0:00,1:15:00 PM,0,0,,14,1,@wsvn How about the baseball game scheduled instead of the monotonous over and over same information.,,@wsvn,,9.07E+17,https://twitter.com/brooklyntofla/status/906566712753053697,,,
662,0.9170743082,20877,evanmilligan,,9/9/17,9/9/2017 0:00,4:49:00 PM,0,0,,14,1,@cbs12 back at it again with their great production value... Y'all must be so proud.,,@cbs12,,9.07E+17,https://twitter.com/evanmilligan/status/906620532761747456,,,
672,0.7132036017,29051,Jcoccia0184,,9/10/17,9/10/2017 0:00,3:05:00 PM,0,0,,14,1,@CBS12 Cant u plz show ANYTHING SOUTH PBC THIS IS ALL WAY NORTH..Keep using battery see what's going on.. EVERY THING UP NORTH,,@CBS12,,9.07E+17,https://twitter.com/Jcoccia0184/status/906956867011833858,,,
694,0.2058572377,33827,klyles3_klyles,,9/10/17,9/10/2017 0:00,5:25:00 AM,0,0,,14,1,"@WPTV You are doing an amazing job! Thank you for keeping it real"" without the hype. Tuned in to WPTV"," exclusively! Karen in Palm Springs""",,@WPTV,,9.07E+17,https://twitter.com/klyles3_klyles/status/906810767713988608,,
718,0.4357767524,56793,ThaRealDJZIM,,9/6/17,9/6/2017 0:00,10:20:00 PM,0,0,,14,1,@wsvn #HuracanIrma your station is the worst piece of crap I have ever seen all you do is scare tactics you guys have #noshamewhatsoever,,@wsvn,#HuracanIrma #noshamewhatsoever,9.06E+17,https://twitter.com/ThaRealDJZIM/status/905616646408200195,,,
732,0.2878605368,30440,JMatterABC7,,9/12/17,9/12/2017 0:00,6:27:00 AM,0,3,,14,1,We are bright-eyed & bushy tailed this morning after some much needed rest following #Irma . We are LIVE on @mysuncoast for another 30 mins. pic.twitter.com/EBzbDaFSSa,,@mysuncoast,#Irma,9.08E+17,https://twitter.com/JMatterABC7/status/907551198689062913,,,
741,0.6038514026,28395,Jalpats12,,9/19/17,9/19/2017 0:00,8:16:00 AM,0,1,,14,1,Thanks for great coverage on aftermath of storm. #Boss,,,#Boss,9.10E+17,https://twitter.com/Jalpats12/status/910115403317354496,,,
744,0.4756161359,15319,CraigMyers1084,,9/10/17,9/10/2017 0:00,12:03:00 AM,0,0,,14,1,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bINfYDc0MDE3 NzJ8MW1uR2VtT3JrTXFHWHjbLqAsobctf-vU3egq7QE3fNpNKDH6FddEfTb4ODRH â€¦,,@wsvn,#Periscope,9.07E+17,https://twitter.com/CraigMyers1084/status/906729728236822528,,,
751,0.7844838535,47432,Pito_sF,,9/10/17,9/10/2017 0:00,1:56:00 PM,0,0,,14,1,@wsvn LET ME WATCH THE GAME!!!,,@wsvn,,9.07E+17,https://twitter.com/Pito_sF/status/906939417566343168,,,
760,0.4748927163,61580,whittles1387,,9/25/17,9/25/2017 0:00,4:56:00 PM,0,0,,14,1,"Hey @wctv , one of your cars rode my bumper and was going at least 85 on I-10. Bad example to the community. Have a pic if interested.",,@wctv,,9.12E+17,https://twitter.com/whittles1387/status/912420611384909824,,,
761,0.7591658899,53232,SilenceEchoesxo,,9/9/17,9/9/2017 0:00,8:26:00 PM,0,0,,14,1,@WPLGLocal10 Every radio station is live with hurricane updates. It's not a crime for Y100.7 to not be broadcasting you. We want music.,,@WPLGLocal10,,9.07E+17,https://twitter.com/SilenceEchoesxo/status/906675222014767104,,,
769,0.2660233381,62777,WPLGLocal10,,9/9/17,9/9/2017 0:00,6:39:00 PM,0,0,,14,1,"Good news, you can watch the game here http:// bit.ly/2eN7qo0",,,,9.07E+17,https://twitter.com/WPLGLocal10/status/906648373486383105,,,
771,0.5950526489,20445,ErikSandoval,,9/8/17,9/8/2017 0:00,2:57:00 PM,0,4,1,14,1,Thanks @jeremiahstruck for the pre Hurricane Italian ice @news6wkmg #hurricaneirma pic.twitter.com/4cVavANtc4,,@jeremiahstruck @news6wkmg,#hurricaneirma,9.06E+17,https://twitter.com/ErikSandoval/status/906230099816701952,,,
794,0.596840637,43124,NeedRogaine,,9/9/17,9/9/2017 0:00,5:20:00 PM,0,0,,14,1,@WPTV Are you running regular programming (the game) for the FOX channel somewhere?,,@WPTV,,9.07E+17,https://twitter.com/NeedRogaine/status/906628412705570817,,,
795,0.1945745728,29432,JenniferDWade,,9/9/17,9/9/2017 0:00,11:18:00 AM,0,0,,14,1,Keep track of #IrmaFlorida . Here's the off-air feed from @WPLGLocal10 in Miami. https://www. local10.com/live/watch-the -local-10-news â€¦,,@WPLGLocal10,#IrmaFlorida,9.07E+17,https://twitter.com/JenniferDWade/status/906537250611236864,,,
798,0.6984193029,47343,PieceOfPeru,,9/9/17,9/9/2017 0:00,9:03:00 AM,0,2,,14,1,Never watch @WPLGLocal10 but @LJLiveTV I just caught your report re Irma. I'm now a fan. You were informative and low key funny. Great job,,@WPLGLocal10 @LJLiveTV,,9.07E+17,https://twitter.com/PieceOfPeru/status/906503240065458176,,,
800,0.385986689,56847,thatkidtheroux5,,9/17/17,9/17/2017 0:00,1:07:00 PM,0,0,,14,1,@news6wkmg hey put the Patriots and Saints game!! I would really appreciate it,,@news6wkmg,,9.09E+17,https://twitter.com/thatkidtheroux5/status/909463935220371456,,,
804,0.2451496832,49862,roberto43211917,,9/10/17,9/10/2017 0:00,3:10:00 AM,0,0,,14,1,. @wsvn sur #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIOLazFsWktw T0RiUkdRbm18MW1uR2VtT3JrTXFHWErR9rMuvtmR8FEY1kShhzyNJJ8ujDm3hZwuLR9S7kFF â€¦,,@wsvn,#Periscope,9.07E+17,https://twitter.com/roberto43211917/status/906776949896478720,,,
835,0.0174877693,23054,FOX29WFLX,,9/10/17,9/10/2017 0:00,1:15:00 PM,0,0,,14,1,We aren't broadcasting the football games. You will need to stream them on the FOX Sports Go app on a smart phone or tablet.,,,,9.07E+17,https://twitter.com/FOX29WFLX/status/906929008792805378,,,
877,0.8837383918,54306,StalveyLatanya,,9/5/17,9/5/2017 0:00,6:14:00 PM,0,0,,14,1,Thanks for the info you are sweet and nice to give us the info,,,,9.05E+17,https://twitter.com/StalveyLatanya/status/905192495050567682,,,
881,0.557632026,26985,iambusywoman,,9/10/17,9/10/2017 0:00,6:23:00 PM,0,0,,14,1,You guys are doing a great job! Thank you!,,,,9.07E+17,https://twitter.com/iambusywoman/status/907006545619296257,,,
884,0.2675312286,32781,kberzon,,9/8/17,9/8/2017 0:00,4:29:00 PM,0,2,,14,1,"You've all done an amazing job w/ #Irma coverage, thank you! @WPBF25News @WPBF_Cris @FOX29WFLX @WPTV @SteveWeagleWPTV @glennglazer",,@WPBF25News @WPBF_Cris @FOX29WFLX @WPTV @SteveWeagleWPTV @glennglazer,#Irma,9.06E+17,https://twitter.com/kberzon/status/906253107771957248,,,
903,0.188088041,34228,kurt_hepner,,9/10/17,9/10/2017 0:00,10:03:00 AM,0,0,,14,1,you won't get the eye. What kind of journalists are you?,,,,9.07E+17,https://twitter.com/kurt_hepner/status/906880816743047168,,,
911,0.8230158181,03846,alc_1d2,,9/9/17,9/9/2017 0:00,9:49:00 PM,0,2,,14,1,shoutout to @WPLGLocal10 and much love on behalf of a 10 person groupchat,,@WPLGLocal10,,9.07E+17,https://twitter.com/alc_1d2/status/906696015490764800,,,
921,0.0109202411,08203,BigCeaz,,9/13/17,9/13/2017 0:00,1:36:00 PM,0,2,,14,1,My apologies to @WPLGLocal10 ! I should have done my due diligence before making that comment. You've actually done a great job #ThankYou ! https:// twitter.com/wplglocal10/st atus/908005622104379392 â€¦,,@WPLGLocal10,#ThankYou,9.08E+17,https://twitter.com/BigCeaz/status/908021604403294217,,,
964,0.3716986175,35646,liolicious,,9/8/17,9/8/2017 0:00,6:48:00 PM,0,1,1,14,1,"oh hey @CarlosWPLG , always a pleasure to see ya on @WPLGLocal10 ! pic.twitter.com/MWdZDNqaZi",,@CarlosWPLG @WPLGLocal10,,9.06E+17,https://twitter.com/liolicious/status/906288281222045696,,,
