,Tweet,Manual Coding,Date,Permalink
1882,.  It's comical to watch neighbors debating with JEA crews whether we have power. Crews are recv'g bad info from 11 W. Church St,8,2017-09-16,https://twitter.com/metamarshall/status/909088540843237376
1883,Yea that's a switch they can do they sometimes shut the power off during storms to save transformers,5,2017-09-15,https://twitter.com/JEFFGORDON5/status/908561026253152256
1884,See us going south? We're sending 300+  experts (20 WNYers) to help  &  restore power after #Irma .,6,2017-09-11,https://twitter.com/SteveBradyNG/status/907356471511404551
1885,west boca has no power n no streetlights n ive seen 5 ambulances in my area all my neighbors had 2 check into hotels cuz of the heat,2,2017-09-12,https://twitter.com/AnaStesia21/status/907761252285415424
1886,I kept having dreams all night that power came back on. Then I woke up.,2,2017-09-16,https://twitter.com/nycki96/status/909153111704469504
1887,I demand answers!  we just had power! Now it is gone! I pay you good money for this service! What is happening?!,2,2017-09-16,https://twitter.com/StuMcgillicudy/status/909223698112172032
1888,Have not seen 1 truck but the next town over they all have power it but not one truck Cocoa Beach all without power how is this possible???,2,2017-09-11,https://twitter.com/marissameringue/status/907386589596327936
1889,Nah they're too busy getting power back to the schools that are closed for the week anyhow. Let's not focus on homes where the kids live,2,2017-09-12,https://twitter.com/HOBOTw1tcH/status/907722046683144198
1890,Driving north from Savannah to Charlotte I counted 358 tree removal and power trucks headed south. Many were  .,6,2017-09-12,https://twitter.com/SarahBlakeWBTV/status/907765414897340416
1891,credit where credit is due. After 61 hrs power has been restored. Thank you,6,2017-09-13,https://twitter.com/MoSeSm0/status/908022521643094016
1892,TAKE OFF ME JACKET MANS IS HOT PRRRR PRRTT PRTTTT PRRRT  gimme my power back,2,2017-09-12,https://twitter.com/LYNNuminati/status/907765746398384128
1893,when can #CoralGables expect power? Family friend in hospital bc of dehydration/heat exhaustion,4,2017-09-17,https://twitter.com/Isabella_Glaser/status/909448570327257089
1894,one line down and cut for 5 days now. No sign of any power trucks. Cutters Corner in Apopka Orange County whole neighborhood out,8,2017-09-17,https://twitter.com/kerry_cloutier/status/909534449238462464
1895,"At this point I think they want us to touch power lines and die, so they can bill our corpse..",3,2017-09-13,https://twitter.com/bertm1975/status/907997186515984387
1896,Arrests need to be made  for keeping Turkey Point nuclear reactors running while Irma sucked ocean water out to sea.,3,2017-09-10,https://twitter.com/BourbonCurio/status/907075431639199744
1897,"Power companies turn off the power to work on the lines, so even though you had power they might of needed to turn off the neighborhood",6,2017-09-11,https://twitter.com/meli_sanchez96/status/907414095065960450
1898,Yeah????? Ok tell me how the school across my street got power and so does a few houses and I'm still sleeping in the dark without AC???????,2,2017-09-13,https://twitter.com/ricardorhodius/status/908148530971324416
1899,"Does this also mean those without power for 24hr get no bills for 3 months to pay for the food,pet,health damages caused by having no power.",1,2017-09-12,https://twitter.com/TheOne_Wolf_/status/907613790648356864
1900,"La Chona is the official ""Power song""....if you play it you will get power back",5,2017-09-14,https://twitter.com/G0DSSON88/status/908438117471936512
1902,Thank God there is an army of invisible power trucks out there fixing things. :/,2,2017-09-14,https://twitter.com/kyzman/status/908283890510516224
1903,Way to go  ! 48 hrs without power in an area not hard hit! Your incompetence is second to none!Power went out in ok weather btw,2,2017-09-12,https://twitter.com/LyndaDaniel1982/status/907607279893192705
1904,The Salty Angler in Key West has power as of this morning but not in Pinellas!,8,2017-09-15,https://twitter.com/whereshansel/status/908665494412161024
1905,Here's the updated  power outage/restored in Florida and South FL area. #HurricaneIrmaRecovery,8,2017-09-14,https://twitter.com/ThomasDBradley/status/908457345805639682
1906,Much of orlando still dark. 36 hours now with no damage,8,2017-09-11,https://twitter.com/SeanTerry123/status/907450956031414273
1907,where are these so called hundreds of workers? Everyone around here seems to have power. Where is mine??!! Lazy incompetent.,2,2017-09-12,https://twitter.com/AskinWayne/status/907468998413049861
1908,"â¦ man power, & equipment on hand; was the result of your  meeting during Hurricane Irma   ?!?? Wow; that's aâ¦",1,2017-09-17,https://twitter.com/BrianWhitehurst/status/909267928704577536
1909,how is it possible for there to be power everywhere BUT our neighborhood? #RoyalManorEstatesNoPower,2,2017-09-13,https://twitter.com/Its_Micho/status/908156448366108673
1910,Mine as well. But nope no Power,8,2017-09-12,https://twitter.com/ashleymaz5213/status/907659921445019648
1911," there is a tree down on some lines behind house #7715 cayuga drive. In new port richey fl, the whole community has no power.",8,2017-09-13,https://twitter.com/Jhollywood1984/status/908056738640941057
1912,this some sick joke right why don't we have power everyone else has power please respond now,2,2017-09-12,https://twitter.com/ZSheets/status/907776621272289281
1913,"... says they have 300 trucks at the Sarasota site alone -30 sites like it across state ""Largest hurricane restoration force in US history"",,,,""908675353622798336",8,2017-09-15,
1914,Power is back! Thank you  for taking care of us so quick! #HurricaneIrma,6,2017-09-11,https://twitter.com/carlDBE/status/907401282306101248
1915,power is still out at 11031 nw 23rd court Coral Springs 33065,8,2017-09-10,https://twitter.com/harringtonphot1/status/907071688113840128
1916,Umm 33128 still needs power....,8,2017-09-14,https://twitter.com/The_Hackers_Hat/status/908481895197003776
1917,TAMPA BAY EXPECTS YOU TO DETERMINE WHY IT TOOK  SO LONG TO RESTORE POWER! #HurricaneIrma,2,2017-09-16,https://twitter.com/dinoarmani1/status/908941594073747456
1918,you guys said my power would be restored on the 17th. Changed it to the 15th and havent made the deadline. Stop playing games.,2,2017-09-16,https://twitter.com/engels_tova/status/909120890302066688
1919,It's obvious who has power on this thread,0,2017-09-14,https://twitter.com/LoveallPaws/status/908179550810537984
1920,"We've had no power since 9pm last night. Is there anyone in the area? Marina Bay, Windermere. Thanks!!",4,2017-09-11,https://twitter.com/itsnojokereally/status/907318054350200832
1921,THANK YOU for the quick power restoration of power in  #grateful,6,2017-09-11,https://twitter.com/cgustafson2011/status/907400670839484416
1922,So how do we know when we have power? Trying to be responsible and waiting for power and water,4,2017-09-17,https://twitter.com/MichelleBirnbau/status/909430813749649409
1923,"If this was the 1st time w/ duke energy, & bc of the extreme weather, I'd understand. They provide subpar product & service. #FireDukeEnergy",3,2017-09-12,https://twitter.com/UF7Gator/status/907746757303570433
1924,Power back on in Miami Beach.  doing some amazing work considering the swath of destruction after Irma,6,2017-09-11,https://twitter.com/MisterCommodity/status/907431266932412416
1925,really did a good job. Without power for less than 24 hours.. You guys killed it!,6,2017-09-11,https://twitter.com/NickMVids/status/907350409110593536
1926,The power is back on at my parents house! Great news! Thank you  !,6,2017-09-15,https://twitter.com/sobeditor/status/908644794674663425
1927,Bullshit! There was no flooding and little wind damage in #StPete and not a single truck to be seen today! You killed 6 people! Incompetent!,2,2017-09-13,https://twitter.com/daylightdis/status/908159984898334720
1928,Barely raining and I've already lost power. I'm over in the NoDa area of Charlotte.,2,2017-09-11,https://twitter.com/Useless_Hashtag/status/907349214908370944
1929,can u please help turn our power back on.... where in the north Lauderdale area,4,2017-09-11,https://twitter.com/daphotokilla/status/907183850312400896
1930,we don't have any power OR WATER in our home in Doral. Any word when at least the water will come back?,4,2017-09-10,https://twitter.com/alejogo_787/status/906999505807187968
1931,dog in surgery and Fpl just cut power!!! They said it would come right back on!! Dog could die!! They knew it before they cut!!!,8,2017-09-14,https://twitter.com/Persistence4YOU/status/908516156415324162
1932," day 5 without power. No hurricane damage, no flooding -what's the problem?!? Not a single truck in zip 33919. We need help!",2,2017-09-14,https://twitter.com/careerfed/status/908447416155869185
1933,I have been told twice my power is on. My power is not on. Why are you lying to loyal customers?,2,2017-09-18,https://twitter.com/SabistonCharles/status/909959336365051904
1934," Power for THOUSANDS of elderly at Kings Point, Delray Beach, need to be prioritized. They couldn't store much. Help appreciated.",4,2017-09-12,https://twitter.com/bleacherbabe1/status/907720845711339520
1935,Whatever you guys are doing it's amazing! Boca Raton power is popping out but comes right back every time! FPL is our hero! TY.,6,2017-09-10,https://twitter.com/451GuyMontag451/status/906916515303354373
1936,please don't forget us!!!  at lake Irene #still no power work close by #takingcareofanimals,4,2017-09-15,https://twitter.com/Dian05907241/status/908753382898323456
1937,Morselife-power foxhall-power lakesidegreen-power publix-power chevronstation-power 3000 people in VieraPalm Beaches-powerless,8,2017-09-11,https://twitter.com/Meshelle66/status/907425673194688513
1938,"Damn, going on 20 hours without power here in west kendall, Miami. #IrmaHurricane2017 ",8,2017-09-10,https://twitter.com/TheRickMan/status/907062606975946758
1939,"Assessment? The transformers right under my window blew this morning at 8, after the storm!! That's assessed now come fix it please.",2,2017-09-11,https://twitter.com/JenniferButche7/status/907429885152460800
1940,Maybe I shouldn't post anything. Also put in ticket as soon as I lost power.,8,2017-09-14,https://twitter.com/JoannLPanter/status/908346432075300869
1941,Gratitude is the key to Attitude. Deeply grateful for  restoring power in the night! And  continually restocking #Irma,6,2017-09-13,https://twitter.com/CoachAlliance/status/907948250388410369
1942,There goes the power   #Gainesville,8,2017-09-11,https://twitter.com/GvilleCommRE/status/907126025712267264
1943,That's where I am. I'm in Hills of Weleby. Damn it. I really hate the no power crap.,4,2017-09-12,https://twitter.com/nerdy_girl92/status/907768868772499456
1944,"Underrated thing about having no power: not only is there no A/C, but there aren't any fans either.  please make haste",4,2017-09-11,https://twitter.com/JakeRemus49/status/907368481947086850
