Order,ID,Tweet,Date,Permalink,Category,Unrelated,Manual Coding,Informative?
685,3364,9days we cut our own trees cause fpl argued whos they were. Give us power now. Office is clueless to whats fixed and not fixed. Discusted,2017-09-16,https://twitter.com/eyesatya/status/909129305703231488,2,,2,
686,24055,".UNBELIEVABLE Is BELIEVING! 27 Minutes after posting this tweet, my power is BACK!!!!!  ROCKS! THANK YOU #MAGA",2017-09-13,https://twitter.com/miyares_dave/status/907843340737159168,6,,6,
687,27202,What if your next door neighbor has power and we don't? #Ridiculous,2017-09-11,https://twitter.com/michael_p093/status/907387072557830144,2,,2,
688,9671,"Hey,  ! I'd love power updates, but your website to turn on those preferences is DOWN. Shame on you! Might want to plan better!",2017-09-12,https://twitter.com/DanBoutinGNV/status/907694868495060992,2,,1,
689,17370,Wish Seminole County / Altamonte Springs had even a quarter of those resources. No power for a week and not a truck in sight.,2017-09-17,https://twitter.com/chanurn/status/909488445080375297,2,,2,
690,12653,Way to go  My brother's power is back already thanks  #Irma,2017-09-11,https://twitter.com/Nadras/status/907270574761758720,6,,6,
691,18321,So this would leave half of my apartment complex without power ?? Why would the trucks leave our community without completely restoring it ?,2017-09-16,https://twitter.com/TonyIsTrending/status/909166248264650754,2,,2,
692,20720,WHERE IS our power duke energy we want it now!,2017-09-15,https://twitter.com/1xJessex1/status/908559756209512451,2,,2,
693,3083,Thank you  for getting our power restored in the Upper East Side in Miami!!!!,2017-09-16,https://twitter.com/verishasaulet/status/909204005150248960,2,,6,
694,2115,You should check online and see if it says your power is restored bcus they did that to us and ignored us when we really didn't have power!!,2017-09-18,https://twitter.com/sidneyshortcake/status/909798072351371264,2,,5,
695,10688,There are downed power lines in Richmond Heights (33176) at Van Buren St & Douglas Dr near Frank C Martin K-8,2017-09-12,https://twitter.com/LoveLiveGive_JW/status/907582559613222912,2,,8,1
696,3886,5730 Charleston Street Hollywood Florida 33021 power line snapped my brother his wife and five children ages from2 to 21 Please help them,2017-09-16,https://twitter.com/RobertW70798629/status/908981589375406085,2,,4,
697,5748,hazardous electric post in street for days . No power one street the rest is powered . St. John Neumann school three poles down,2017-09-14,https://twitter.com/ItsMiaDiaz/status/908422200146972673,2,,8,1
698,22179,"I've not seen one negative story about them, yet there are so many pissed off people sitting around with no power.",2017-09-14,https://twitter.com/ScottGrovesCO/status/908263807453147137,2,,3,
699,25224,"#HurricaneIrma was kind to our home- No damage, lost power/water. Will stream again once power is restored! (Lookin at you  !!!)",2017-09-12,https://twitter.com/MayTwitch/status/907691418700967937,2,,2,
700,26324," If you can't fix our power, at least tell us why. Sincerely lower-class apartment complex",2017-09-12,https://twitter.com/ripvanwinkle357/status/907572186571042816,2,,2,
701,2971,"Most of my town has power. Even my next door neighbors have had power for 4 days now, but I still don't...",2017-09-16,https://twitter.com/ComputerPile/status/909227511795593218,2,,2,
702,15513,3 and a half days now. Still no power. Every outage on your map still says assessing. You guys going to give real updates?,2017-09-13,https://twitter.com/HOBOTw1tcH/status/908034436104630280,2,,2,
703,14514,Can you confirm that the power outage at Narcoossee & Dowden will be restored today?,2017-09-14,https://twitter.com/Miss_KathyDorf/status/908315109935796225,2,,2,
704,16289,If we only billed 4 power used why in the world R U billing us estimate of what our bill should have been & then âcreditingâ afterwards!,2017-09-21,https://twitter.com/isaacmaldonado_/status/910980598906408960,2,,3,
705,3692,Istoria dr. next to FPL staging area. We need help figuring out why this one road in the center of shore power with 50 homes is dark.,2017-09-16,https://twitter.com/MahargLaraque/status/909052088403013632,2,,2,
706,17590,went home to power on!!! Thank you!!! Prayers for everybody!!!,2017-09-17,https://twitter.com/ShoreSprings/status/909423395527372800,2,,6,
707,4756,The came to my neighbor and gave 6 houses power and left still dont have power what are u guys doing,2017-09-15,https://twitter.com/philippe207/status/908717205973618694,2,,2,
708,13072,have u begun restoring power in broward county,2017-09-11,https://twitter.com/Iamonlyjp/status/907140991924269056,2,,2,
709,9886,A better story would be  leaves residents witout power for days on end #HurricanIrma,2017-09-12,https://twitter.com/anjolcake/status/907672985921781763,2,,2,
710,24110,"Please post pics of this ""significant"" damage done to Pinellas park so I can understand",2017-09-12,https://twitter.com/Christo48734153/status/907814580763725826,2,,1,
711,7970,no power in Boca del Mar still. 86f inside apt. What is going on???????,2017-09-13,https://twitter.com/Dimdong1/status/907971570576056320,2,,4,
712,1426,Kudos to  for their extraordinary response after #IrmaHurricane . 5 million people's power restored in one week. Unprecedent.,2017-09-19,https://twitter.com/alscharff/status/910294959584051200,6,,6,
713,25353,how come rick neighborhood across the street from me and all rick friends I know have power but poor don't . Criminal !!,2017-09-12,https://twitter.com/LauraShezBar/status/907678106898649090,2,,3,
714,5367,I got the power!power! Thanks ppl for helping my city!,2017-09-14,https://twitter.com/porkchop_305/status/908486396595326976,2,,6,
715,10541,Has power been restored to Pompano Beach area,2017-09-12,https://twitter.com/MarilynSalter/status/907602701462245376,2,,4,
716,6926,Thank you to everyone at FPL & out of state! We're out of power but know you're working hard! Thank you and stay safe!,2017-09-13,https://twitter.com/GigiRitch1/status/908114566932025345,6,,6,
717,25047,No powers until Friday at midnight,2017-09-12,https://twitter.com/sharobo1/status/907707378635866113,2,,2,
718,27755,you wont give me power back no balls,2017-09-11,https://twitter.com/hispanicdiego/status/907313369732063235,2,,2,
719,22800,"My neighbors across the street got their power today, but everyone on my side is still out. Doesn't make any sense!!! I'm in Mount Dora",2017-09-13,https://twitter.com/amermaid37/status/908096459140190209,2,,4,
720,13542,Please help in the village green area! Need power,2017-09-10,https://twitter.com/ot3042heo/status/906999406595117057,2,,4,
721,19685,Quick summer storm. Lock step dim wits. Get the power handled!,2017-09-15,https://twitter.com/AllDayINC123/status/908836013581225984,2,,1,
722,11395,Power in some areas was restored early this morning. Thank you  for the commitment to aid residents during tough times.,2017-09-11,https://twitter.com/El_Kuki/status/907427718370926592,6,,6,
723,15999,tree on power line on Western Way,2017-09-11,https://twitter.com/ky_2k/status/907322193666826240,2,,4,
724,16847,Pinellas does not all have power. My damage is due to Irma and has not been fixed. What does it take? How can I get my family home?,2017-09-18,https://twitter.com/Matt_Hickman_/status/909778402458128384,2,,4,
725,19754,"Kim, I've asked same question since 2004 when power was out 6 days. We get thunderstorm & an hour worth of rain and my power goes out 3/4 xs",2017-09-15,https://twitter.com/stpetemichael/status/908822210047102978,2,,5,
726,24336,"power out a 5pm sunday night. crew status has been ""enroute"" since this morning. #FakeStatusReports",2017-09-12,https://twitter.com/RalphQuaglia/status/907783038553219072,2,,2,
727,23300,Don't make me cut your power off,2017-09-13,https://twitter.com/WTFbone/status/908025624941547521,2,1,,
728,2030,DO YOU CARE ABOUT ELDERY PEOPLE ?SITLL AT 17275 COLLIS AV W/ OUT POWER . ARE GETTING SICK NO ELEVATORS .,2017-09-18,https://twitter.com/PALKRAJO/status/909849440638439424,2,,4,
729,25120,I need power in winter garden Florida asap you guys fixed a street down mine but not my street pls help,2017-09-12,https://twitter.com/OhhhAdan/status/907700996373139457,2,,4,
730,130,"Breezewood Village Apartments in Kissimmee, FL is still out of power.",2017-09-12,https://twitter.com/blackrose128tv/status/907665169609883648,2,,4,
731,19765," , you realize your job is to provide power to all of us? 6 days and counting and her is sit in the dark. #HurrcaneIrma",2017-09-15,https://twitter.com/photoninjaawp/status/908819507539529728,2,,2,
732,13890,DO NOT CALL 911 for power outages. Contact #FPL on twitter  or FPLâs outage number: 1-800-4OUTAGE,2017-09-10,https://twitter.com/SportsRadio1560/status/906845887128891392,2,,5,
733,21404,Going on my sixth fucking day without power I am about to LOSE MY GOD DAMN MIND,2017-09-14,https://twitter.com/emtark/status/908427859974397953,2,,2,
734,26110,Thanks for getting our power back here in the ucf area,2017-09-12,https://twitter.com/iforeveridaly/status/907596066907934720,2,,6,
735,27675,By the power of asgard!!!,2017-09-11,https://twitter.com/ElijahDragoon19/status/907326011951415296,2,1,,
736,24454,here is an idea give the florida customers back to Florida power. They don't sit around playing pocket pool all day.,2017-09-12,https://twitter.com/redneckviews/status/907772229701832709,2,,2,
737,10475,September 17 th for power???? This is 2017 not 1992 or 2005!! Is the CEO even in Florida?,2017-09-12,https://twitter.com/DoubleAgentsMP/status/907610184444465153,2,,1,
738,2434," THANK U! Power restored 7days #postirma . Huge thanks to Jersey Central P&L, Asplundh, & PennLine for making us whole again.",2017-09-17,https://twitter.com/TeriKayS/status/909553946691334149,6,,6,
739,19814,"And in 6 months, they won't care about power and will care more about the inconveniences it will cause to actually modernize systems .",2017-09-15,https://twitter.com/TommyFrain2013/status/908809881548988416,2,,1,
740,12254,32 hours without power thanks #HurracaineIrma please #insidefpl we need power back in #DaniaBeach 33312  #FPL,2017-09-11,https://twitter.com/epgmia/status/907336813852987393,2,,2,
741,15480,Please keep in mind I'm still out of power.,2017-09-13,https://twitter.com/issa_odeh/status/908086829504704512,2,,2,
742,12292,"I'm in South West Miami ,FL. 90 degrees here and no power since Saturday morning 0730. All I can say is thank you to everyone coming to help",2017-09-11,https://twitter.com/naliniandchris/status/907331881615728640,2,,2,
743,393," Power is out at Oren brown seasons, Kissimmee!",2017-09-07,https://twitter.com/janehaasphotos/status/905648487382999040,2,,8,1
744,5389,"Gee, this makes me so happy so many power workers have time to jack off for a PR stunt while customers suffer, FU FPL",2017-09-14,https://twitter.com/Jeff10diego/status/908483917698813952,2,,3,
745,24801,get the power on new port richey Van Doren Avenue in New Port Richey all but Them have power but this area,2017-09-12,https://twitter.com/tweetpotatoe/status/907731390006951936,2,,4,
746,18088,Many people are getting this alert that itâs the first time and I think weâll be last bcaz it appears to them that the power is restored,2017-09-16,https://twitter.com/redhtflchick25/status/909214661626691585,2,,8,
747,17310,what's the deal  no power and won't be on till 12am?!,2017-09-17,https://twitter.com/joshtvickery/status/909513143537324032,2,,2,1
748,6492,Yo FPL you gave power to multiple malls but still had over 300 thousand homes without any? You guys are awesome !!,2017-09-14,https://twitter.com/jcabrera2729/status/908192303348686848,2,,2,
749,11955,FPL SUCKS AT RESTORING POWER. I'VE BEEN OUT OF POWER FOR 2 DAYS AND STILL NOTHING. YOU AND YOUR EMPLOYEES SUCK,2017-09-11,https://twitter.com/raul78998011/status/907377881709510656,2,,2,
750,9029,Any power,2017-09-12,https://twitter.com/G_Fuzz19/status/907758369750085633,2,1,,
751,10428,If you guys wanna believe that  is out here working it's a lie power it controlled digitally half my neighborhood gained power,2017-09-12,https://twitter.com/MCVMACK/status/907614265946898434,2,,2,
