Tweet,Manual Coding,Date,Permalink,,,
Don't attack the lineman. Attack FPL the monopoly.,3,09/16/2017,https://twitter.com/kjlamborn/status/909232455785353216,,,
I believe they have. I've seen other trucks driving around in fleets. I guess the job is still massive.  wasn't ready!,1,09/16/2017,https://twitter.com/SheSquirtsInk/status/909231986170089472,,,
While safety and efficiency #1 why 1 man sleep under the truck and this group laughing on break,2,09/16/2017,https://twitter.com/Evacsax/status/909231977164926976,,,
Crowdsourcing of self-serving exploitive politicians during a crisis has put you at top of list,3,09/16/2017,https://twitter.com/crespogram/status/909231105601044480,,,
Recloser  5 6715 4095 off/damaged. Bypass switches not engaged. Please check.,4,09/16/2017,https://twitter.com/EpicZazzmatazz/status/909229488436891648,,,
is it a conflict of interest to have an emergency restoration agreement with  ? I believe they buy from you all.,2,09/16/2017,https://twitter.com/BurntTurkey69/status/909227860673617920,,,
this is quite a thought provoking article. A lot of merit to it. We must hold  accountable.  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,3,09/16/2017,https://twitter.com/theiceman1729/status/909227358447685632,,,
Yeah nice words! But  needs to get their sh*t together. It was barely a cat 1 storm winds we got!,1,09/16/2017,https://twitter.com/rudimuss/status/909225993713438720,,,
We want answers!!!!  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,1,09/16/2017,https://twitter.com/theiceman1729/status/909225663332257792,,,
"Yes, thanks to the Lineman. Start asking FPL the hard questions now. Y so many out from this level of a storm?Read  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …",6,09/16/2017,https://twitter.com/theiceman1729/status/909225355168419840,,,
"Is there any reason  cannot be bothered to give their customers, your residents and voters, reasonable updates on their power?",1,09/16/2017,https://twitter.com/therealdeadball/status/909223626993537024,,,
- Thank you to those workers who came at 230am and restored our services- the heat affected my elderly mom with Alz/Dementia TY,6,09/16/2017,https://twitter.com/maid4hack/status/909222873818157056,,,
"I understand, but I traced lines2 substatn & no major damage. Mstly droppd fuses. Can isol8 major problms.Happens every time powr goes out!",2,09/16/2017,https://twitter.com/K1er/status/909219720393580544,,,
Waiting for the long awaited return of a TBLF stream,0,09/16/2017,https://twitter.com/CowanJGTGaming/status/909214729612165125,,,
When will North Merritt island get pumped down?canal is still flowing into my backyard. Many homes still flooded.We need help. Mosquitoes,2,09/16/2017,https://twitter.com/ctesta2009/status/909214574343270400,,,
storm ticket number 5176 in progress I doubt it no changes to status at all!,2,09/16/2017,https://twitter.com/sarahedw/status/909212673887342592,,,
Thnx however our power has been going out when a slight breeze blows for at least a decade. I've reported it to  dozens of times,2,09/16/2017,https://twitter.com/ellenwidom/status/909207270109696000,,,
You just extended your deadline which makes this an outright lie! Where are all these workers?33157,2,09/16/2017,https://twitter.com/jeromeeppinger/status/909204663513309184,,,
Hey  you guys are a sack of increment with your lies of being prepared for this storm.,1,09/16/2017,https://twitter.com/mikejets5/status/909203919712202752,,,
Thanks to Steve and Canadian E&E Powerline for assisting  with the recovery in SoFla. You guys were great! #LetThereBeLight,6,09/16/2017,https://twitter.com/yayoheems/status/909202558446718977,,,
That company  was never hurricane ready as they claimed. They have no plan/process in place. 8 days no power.,1,09/16/2017,https://twitter.com/tellyathis/status/909200902988410880,,,
Many residents have begun to resume normalcy as power is restored. A special thanks is in order for those workers who make it all possible!!,6,09/16/2017,https://twitter.com/GlenMey23025145/status/909199162671067143,,,
So who do I have to bribe at #FPL to get my power back up. We know y'all are crooked. #sevendays #hurricaneirma,3,09/16/2017,https://twitter.com/titohax/status/909196332056895490,,,
"Um, just no. #fuckirma #fuckmaria #fucklee when the fuck is #hurricaneseason over?!? #stillnopower  ",2,09/16/2017,https://twitter.com/Jujubean305/status/909193964472995840,,,
OMG! Power out again! WTh! The storm is long gone! Fix your infrastructure!,2,09/16/2017,https://twitter.com/ChildsRt2BOk/status/909193958328324096,,,
"Thanks for restoring my power so quickly! I can see the improvements since Willma. You guys had the crew in FL before the storm hit, thanks!",6,09/16/2017,https://twitter.com/jw019/status/909192745461444608,,,
5/4 We need to expand our ratebase and thus will continue to rebuild with inferior infrastructure that will topple during tropical storms,1,09/16/2017,https://twitter.com/yannbrandt/status/909192558840033281,,,
FPL is the greatest. After the devistation from this storm. They are doing an amazing job. Thanks to everyone. It is truly appreciated,6,09/16/2017,https://twitter.com/LarryCWS/status/909191602274521088,,,
This is not acceptable. Florida should have a setup in place for this issue Since known 4 hurricanes,1,09/16/2017,https://twitter.com/Evacsax/status/909190009504321537,,,
... the proper equipment. Restoration begun 3 days ago for our storm ticket. They leave the job halfway done to then leave me for last?!,2,09/16/2017,https://twitter.com/Its_LidiBaybayy/status/909183632677449728,,,
Thank you for the update! I can see FPL contractors & vehicles are working very hard! FPL deadline is approaching soon 9/17,6,09/16/2017,https://twitter.com/scireith1/status/909182483081551872,,,
did you ask  for explanation for why they were so ill prepared for a hurricane that wasn't even direct hit?,1,09/16/2017,https://twitter.com/Rsp94395407/status/909177407491452928,,,
Again a generic mg that does not address anything nor shows you read that theissue was reported prior to the hurricane. Sat,1,09/16/2017,https://twitter.com/Evacsax/status/909175818793996288,,,
" numbers as of 6pm: 18,200 accounts affected, 13,080 restored, and 5,120 still out. FPL making steady progress on restoration. ",8,09/16/2017,https://twitter.com/CityNMB/status/909175632805945344,,,
It has been almost a week since cable down reported many times. Worried about our safety. Does anyone care? Power around us too.,1,09/16/2017,https://twitter.com/ohap33/status/909174222764863489,,,
"I have called many times about a cable down on my property to no avail. The entire neighborhood has power, except us. It is a safety hazard.",2,09/16/2017,https://twitter.com/ohap33/status/909173671981445120,,,
Keely Drive has been without power for 7 days. There's really no excuse since we were one of the least damaged areas. Why??????????,2,09/16/2017,https://twitter.com/Kelly10230318/status/909172410699665409,,,
Keely Drive has been without power for 7 days. There's really no excuse since we were one of the least damaged areas. Why????????,2,09/16/2017,https://twitter.com/Kelly10230318/status/909172276637179905,,,
Keely Drive has been without power for 7 days. There's really no excuse since we were one of the least damaged areas. Why??????????,2,09/16/2017,https://twitter.com/Kelly10230318/status/909172126913040384,,,
"This is my sentiment, our equipment was clearly neglected/poorly prepared for hurricanes. There's a tree in every power line.",1,09/16/2017,https://twitter.com/adrymustdie/status/909169912001769472,,,
tentatively will b 8 days w/o power w Irma versus 12 w Wilma. Yet 4 past 12 yrs u have tacked on a hurricane surcharge 4 what?,2,09/16/2017,https://twitter.com/Michael62200340/status/909167003528826881,,,
.  : we know where the outages are but in most cases we don't know the extent of damage until we lay eyes on it.,2,09/16/2017,https://twitter.com/silvaharapetian/status/909157993555615744,,,
How about now do you have power I sure hope so prayers your way,5,09/16/2017,https://twitter.com/RealityJunkie33/status/909157584019398656,,,
"Ask FPL the hard questions.. no lip service, things need to change!  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …",3,09/16/2017,https://twitter.com/theiceman1729/status/909156046157045761,,,
"At least you've seen trucks. We have only seen 1 or 2 in the entire neighborhood, and it's been a week since the storm passed",2,09/16/2017,https://twitter.com/MSL82200/status/909154751375437824,,,
" Ticket #5041 says 4 affected. At least 35 houses without power, not 4. Pls investigate. NE19th Street  Drive",2,09/16/2017,https://twitter.com/GatorEMS/status/909151086426157056,,,
"Question: after recovery of power, Can FPL remove all the vegetation, not trim, that will impede power recovery in future regardless of area",1,09/16/2017,https://twitter.com/Its_my_opinion2/status/909147606064001031,,,
"Fpl , Dade County and Pinecrest never learned from Andrew ,Wilma and Katrina what have we done ? Need better technology for hurricanes",1,09/16/2017,https://twitter.com/RobertPuig8/status/909146257305808907,,,
... wondering why getting the trees cut in the park are more important than restoring power to residents #7buildingson15thstreet,2,09/16/2017,https://twitter.com/veronicadeleo/status/909144946606735362,,,
not considered an emergency unless you are rich? #FPLOutage #FPLproblems,3,09/16/2017,https://twitter.com/Bakencraft/status/909144624274591746,,,
With    sharing the numerous concerns and complaints from area residents with   – bei Maruch Restaurant,1,09/16/2017,https://twitter.com/CommBovo/status/909139864687448065,,,
Dear  ...how unprepared were we for this storm? Coral Gables still waiting and now delaying restoration?,1,09/16/2017,https://twitter.com/c_ferriter/status/909137790323044352,,,
"Home, and everything is OK here. Younger daughter had damage at her home, but everyone safe! <3",5,09/16/2017,https://twitter.com/Write2Steph/status/909136835720425473,,,
"Palm Gardens on 57th Ave & 190th. The storm ticket has been ""in progress"" for over 48hrs. The community has power except my side of the bldg",2,09/16/2017,https://twitter.com/Its_LidiBaybayy/status/909136735434690560,,,
my power didn't go out till 1030 Sun night but the storm ticket say 530 maybe fpl should drive here and check y i have no power,2,09/16/2017,https://twitter.com/ohboy9/status/909135429609369600,,,
hasn't even driven thru our neighborhood. We were w/o power 12-14-14 days in '04 & '05 hurricanes. FP&L lies about restoration %  twitter.com/HeraldTribune/ status/909075353322315777 …,2,09/16/2017,https://twitter.com/LiveFreeorDie3/status/909135197823696896,,,
It is time miami dade mandated buried power lines,1,09/16/2017,https://twitter.com/doctorvmr/status/909134994278424576,,,
its #deathly hot. What are we waiting for? #hot #FPLSUCKS #yourplanisnotworking,2,09/16/2017,https://twitter.com/realjturtle03/status/909134336531861506,,,
7th day w/o power in 33015 while neighbors have power. We only had tropical storm impact! The heats unbearable! UNACCEPTABLE! #HELP #INHUMAN,2,09/16/2017,https://twitter.com/Its_LidiBaybayy/status/909133147937415168,,,
Looks like  working to restore power to FIL's mobile home park Southern Pines in Bonita Springs. Only road in/out still flooded.,2,09/16/2017,https://twitter.com/TampaBayGary/status/909128412278771713,,,
should follow  who restored power to 95% of island within 2 days of hurricane. What happened to $200+ bill pays?,1,09/16/2017,https://twitter.com/SLFINANCIAL/status/909128190773297154,,,
Criticizing the state infrastructure with being an ungrateful mooch or attacking  line workers.,2,09/16/2017,https://twitter.com/eleebeck/status/909127274871627776,,,
"Also  the storm cut off our power as it happened, not several days later. Your ticket creation date is a straight up lie.",2,09/16/2017,https://twitter.com/JennyLeah331/status/909126613434019840,,,
7th day with no power in 33015 while all my neighbors have power! We only had a tropical storm impact! INHUMAN and UNACCEPTABLE! #HELP,2,09/16/2017,https://twitter.com/Its_LidiBaybayy/status/909126084880486402,,,
